,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
15087,PA1,LAPATINIB,BEZ-235,5.0,0.4,4.999447668,9.999999972,66.61665012,0.047322894,1.299053592,27.47580621,0,28.69067207,30.20522031,35.75831256,1,1,BEZ-235.LAPATINIB
5133,ES2,MK-8669,DINACICLIB,0.01,0.04,0.000549034,10.0,87.62999839,0.012023853,3.283193926,9.486148305,0,17.5838063,15.92510204,21.90091273,1,1,DINACICLIB.MK-8669
15416,PA1,VINORELBINE,MK-8776,0.04,4.0,0.001724963,10.0,1.692265176,1.171066503,2.908021544,76.65803668,0,-23.26348663,-28.53537186,-22.28626965,1,1,MK-8776.VINORELBINE
20740,UWB1289,ABT-888,BEZ-235,10.0,0.4,10.0,1.912508276,72.83692041,0.023756839,2.546209253,21.22492555,0,17.50878288,15.3277512,18.92272633,1,1,ABT-888.BEZ-235
6280,HT144,MK-4541,METFORMIN,4.0,250.0,3.551458618,1.153749369,89.13433023,250.0,2.031693097,82.88417959,0,-19.35273977,-19.29824841,-17.53186582,1,1,METFORMIN.MK-4541
21991,VCAP,DASATINIB,DINACICLIB,3.0,0.04,0.540201168,10.0,88.4870337,0.011954639,10.0,1.493141261,0,28.46757705,26.60104418,29.91666039,1,1,DASATINIB.DINACICLIB
8815,LOVO,PD325901,GELDANAMYCIN,0.1,2.0,0.004360259,1.414952003,34.69189319,2.0,10.0,2.010397052,0,-23.82604665,-23.49992475,-13.16762883,1,1,GELDANAMYCIN.PD325901
22062,VCAP,ETOPOSIDE,MK-4827,4.0,10.0,0.914491257,1.356646767,17.07675035,3.676775124,10.0,56.90375956,0,19.80391496,24.71072589,32.62239062,1,1,ETOPOSIDE.MK-4827
15764,RKO,MK-5108,ABT-888,2.0,10.0,1.0,0.0,100.0,1.0,0.0,100.0,0,32.24152213,32.24152213,32.24152213,1,1,ABT-888.MK-5108
5955,HCT116,VINORELBINE,DINACICLIB,0.04,0.04,0.002402159,2.40350708,17.16574796,0.010264681,3.150455952,18.28319744,0,-20.72495062,-17.32372651,-1.230705102,1,1,DINACICLIB.VINORELBINE
19798,T47D,LAPATINIB,TOPOTECAN,5.0,1.0,0.366750114,0.709811048,33.895983,0.042970392,2.286881924,12.67640477,0,-19.31665788,-40.58668102,-15.42511964,1,1,LAPATINIB.TOPOTECAN
2061,A427,MK-2206,TOPOTECAN,4.0,1.0,4.0,0.822164256,39.90889876,0.05356704,1.620082763,14.8192124,0,21.24683012,11.84228877,24.57686253,1,1,MK-2206.TOPOTECAN
3838,DLD1,LAPATINIB,MK-2206,5.0,4.0,5.0,0.734410513,69.41530848,0.937148614,1.827788757,86.83623921,0,50.39177536,44.26855686,53.40356198,1,1,LAPATINIB.MK-2206
6064,HT144,CARBOPLATIN,BORTEZOMIB,50.0,0.04,14.36710232,10.0,77.30736772,0.006916912,1.856032255,0.0,0,24.86821592,28.41117196,34.0010276,1,1,BORTEZOMIB.CARBOPLATIN
5701,HCT116,MK-4541,ZOLINZA,4.0,4.0,4.0,0.303340226,93.45313162,1.456962526,2.661192051,8.683921983,0,18.16226906,15.47712575,18.974916,1,1,MK-4541.ZOLINZA
11565,NCIH23,L778123,ZOLINZA,5.0,4.0,1.02306871,1.304602939,63.92346152,1.37814084,10.0,19.00522486,0,16.65148867,20.1230483,26.73122967,1,1,L778123.ZOLINZA
14579,OVCAR3,MK-5108,BORTEZOMIB,2.0,0.04,0.505081133,3.093546829,70.89759062,0.002131446,10.0,0.0,0,-19.3058962,-25.66152766,-18.15420545,1,1,BORTEZOMIB.MK-5108
3707,DLD1,DASATINIB,BEZ-235,3.0,0.4,1.376228041,1.069498498,40.90562553,0.034301763,1.647139986,42.45293751,0,34.39602708,20.58323533,46.0118889,1,1,BEZ-235.DASATINIB
19896,T47D,MRK-003,CYCLOPHOSPHAMIDE,10.0,10.0,0.40950764,3.588974459,50.30009288,1.0,0.0,100.0,0,-42.9891134,-42.9891134,-42.9891134,1,2,CYCLOPHOSPHAMIDE.MRK-003
4162,DLD1,ZOLINZA,DINACICLIB,4.0,0.04,1.557271976,10.0,38.1997938,0.01609137,3.277694023,25.62289332,0,-21.5189505,-0.264613219,3.050891524,1,1,DINACICLIB.ZOLINZA
12960,NCIH520,PD325901,SORAFENIB,0.1,20.0,1.0,0.0,100.0,11.00250278,2.171286722,1.558846371,0,15.17583639,15.17583639,15.17583639,1,1,PD325901.SORAFENIB
22413,VCAP,VINBLASTINE,MK-8669,0.04,0.01,0.010477357,10.0,4.806367775,0.002263783,9.999999999,86.19389422,0,23.60023452,30.24770023,34.12942546,1,1,MK-8669.VINBLASTINE
2296,A427,SUNITINIB,PD325901,5.0,0.1,1.780391964,1.554478699,0.0,0.1,0.351473167,38.60716989,0,18.1066125,4.346295351,20.54556665,1,1,PD325901.SUNITINIB
14320,OVCAR3,BORTEZOMIB,DINACICLIB,0.04,0.04,0.002131446,10.0,0.0,0.011055734,2.415008788,1.703233835,0,-50.52676291,-20.25713421,-12.78427331,1,1,BORTEZOMIB.DINACICLIB
17882,SKOV3,CYCLOPHOSPHAMIDE,SORAFENIB,10.0,20.0,1.0,0.0,100.0,11.24783883,10.0,18.84178895,0,17.04200022,17.04200022,17.04200022,1,1,CYCLOPHOSPHAMIDE.SORAFENIB
9587,MSTO,BEZ-235,OXALIPLATIN,0.4,20.0,0.058091201,1.20374982,8.561456176,7.24018904,1.980106362,27.30011331,0,15.07456828,11.65829515,30.0754429,1,1,BEZ-235.OXALIPLATIN
19493,SW837,VINBLASTINE,L778123,0.04,5.0,0.034815391,3.012980405,0.0,5.0,3.588551346,39.63383334,0,41.95473483,47.46563363,48.88742066,1,1,L778123.VINBLASTINE
16933,SKMEL30,MK-5108,DASATINIB,2.0,3.0,0.653052447,10.0,83.20797823,1.0,0.0,100.0,0,-15.75052397,-15.75052397,-15.75052397,1,1,DASATINIB.MK-5108
5876,HCT116,PACLITAXEL,TEMOZOLOMIDE,0.04,250.0,0.003150464,1.647702263,16.63151466,1.0,0.0,100.0,0,-23.66547817,-23.66547817,-23.66547817,1,1,PACLITAXEL.TEMOZOLOMIDE
177,A2058,ETOPOSIDE,DINACICLIB,4.0,0.04,0.209211814,10.0,11.2222446,0.014252374,2.509340929,0.344792214,0,-30.70892715,-7.2310091,5.579044916,1,1,DINACICLIB.ETOPOSIDE
9389,MDAMB436,OXALIPLATIN,SORAFENIB,20.0,20.0,1.615189898,1.156902926,43.45298794,9.858179869,10.0,23.03722533,0,-18.30826939,-20.5019722,-10.57653704,1,1,OXALIPLATIN.SORAFENIB
12967,NCIH520,PACLITAXEL,DASATINIB,0.04,3.0,0.00958784,1.122786648,18.07073691,0.023555164,1.084887885,54.98250436,0,38.6439261,-3.806257083,44.32606479,1,1,DASATINIB.PACLITAXEL
20628,UACC62,SUNITINIB,GELDANAMYCIN,5.0,2.0,5.0,2.871591058,19.96217912,0.313499574,1.491782615,10.58140747,0,22.63963394,30.1811002,36.38115664,1,1,GELDANAMYCIN.SUNITINIB
2371,A427,ZOLINZA,DINACICLIB,4.0,0.04,0.4915019,0.971800574,0.0,0.008299176,1.999442803,0.0,0,-23.95973752,-25.59887341,-6.875604449,1,1,DINACICLIB.ZOLINZA
15850,RKO,METHOTREXATE,ERLOTINIB,0.2,5.0,0.012684636,10.0,17.24771124,5.0,10.0,70.21203959,0,17.26955878,15.91290065,17.26955878,1,1,ERLOTINIB.METHOTREXATE
14786,OVCAR3,VINBLASTINE,ERLOTINIB,0.04,5.0,0.011309424,2.129466229,0.0,0.591628629,0.904422279,14.93292635,0,27.68849535,26.00477742,47.22722367,1,1,ERLOTINIB.VINBLASTINE
9671,MSTO,DINACICLIB,MK-8776,0.04,4.0,0.013671697,10.0,7.703104616,0.959601137,3.152023786,13.04406555,0,-23.47362455,6.452041566,10.44348022,1,1,DINACICLIB.MK-8776
4850,ES2,BORTEZOMIB,MK-8669,0.04,0.01,0.010181121,10.0,4.299070337,0.000549034,10.0,87.62999839,0,15.9357735,11.82341501,19.34527258,1,1,BORTEZOMIB.MK-8669
10652,NCIH1650,TEMOZOLOMIDE,GELDANAMYCIN,250.0,2.0,1.0,0.0,100.0,0.112435947,2.518605732,4.798928603,0,-31.35998875,-31.35998875,-31.35998875,1,1,GELDANAMYCIN.TEMOZOLOMIDE
11351,NCIH23,ABT-888,DINACICLIB,10.0,0.04,1.0,0.0,100.0,0.01029753,2.234816708,11.44131129,0,17.32404816,17.32404816,17.32404816,1,1,ABT-888.DINACICLIB
10883,NCIH2122,DOXORUBICIN,GELDANAMYCIN,0.3,2.0,0.05057381,0.832377174,0.0,0.102001461,10.0,10.04227814,0,-20.51927965,-18.93312743,3.77641639,1,1,DOXORUBICIN.GELDANAMYCIN
14930,PA1,CARBOPLATIN,SORAFENIB,50.0,20.0,4.117956343,1.83352026,0.883205678,5.495941128,3.567795377,0.0,0,-20.5315003,-14.11057756,-5.494006944,1,1,CARBOPLATIN.SORAFENIB
6532,HT144,VINBLASTINE,GELDANAMYCIN,0.04,2.0,0.00770572,1.05766465,29.0710604,0.127285447,2.675002039,11.68700743,0,-21.11370486,-27.56380972,-4.280736925,1,1,GELDANAMYCIN.VINBLASTINE
4081,DLD1,SUNITINIB,ERLOTINIB,5.0,5.0,1.789016869,5.729017161,66.73262721,4.645981859,1.080847422,0.0,0,17.20333548,16.05773816,24.30982752,1,1,ERLOTINIB.SUNITINIB
19391,SW837,MITOMYCINE,LAPATINIB,1.0,5.0,0.294926288,0.779094315,14.26280299,5.0,0.478748874,4.935309315,0,43.02208155,13.72523091,52.51332906,1,1,LAPATINIB.MITOMYCINE
17500,SKMES1,MK-4827,BORTEZOMIB,10.0,0.04,10.0,1.081847084,63.33828006,0.002938092,2.205137857,1.605976463,0,-18.93808838,-21.58898276,-15.37312695,1,1,BORTEZOMIB.MK-4827
1213,A375,ABT-888,SN-38,10.0,0.005,1.0,0.0,100.0,0.005,10.0,59.21108016,0,31.4266068,31.4266068,31.4266068,1,1,ABT-888.SN-38
17636,SKMES1,PD325901,ABT-888,0.1,10.0,0.008145249,1.140047562,30.09826361,1.0,0.0,100.0,0,-18.85457367,-18.85457367,-18.85457367,1,1,ABT-888.PD325901
15163,PA1,MK-4827,MK-2206,10.0,4.0,4.432824649,2.206622764,0.0,4.0,1.386792155,73.45705124,0,74.61014184,73.84299904,78.04009146,1,1,MK-2206.MK-4827
9290,MDAMB436,MK-8669,GELDANAMYCIN,0.01,2.0,0.000563524,2.571252501,74.2451892,0.265165878,1.798012564,49.92869653,0,17.90438256,-1.684344336,23.56724837,1,1,GELDANAMYCIN.MK-8669
2384,A427,ZOLINZA,SUNITINIB,4.0,5.0,0.4915019,0.971800574,0.0,1.780391964,1.554478699,0.0,0,-28.77057868,-33.74096809,-16.54085708,1,1,SUNITINIB.ZOLINZA
6832,HT29,LAPATINIB,PD325901,5.0,0.1,4.440191821,2.405275197,0.0,0.006286773,1.517561129,29.97851036,0,27.0922685,27.46677476,39.57119713,1,1,LAPATINIB.PD325901
21955,VCAP,CARBOPLATIN,ERLOTINIB,50.0,5.0,50.0,10.0,75.81449286,1.209895438,10.0,85.98929805,0,30.41992835,33.91145648,35.61673599,1,1,CARBOPLATIN.ERLOTINIB
16897,SKMEL30,MK-4541,MK-8669,4.0,0.01,1.0,0.0,100.0,0.000562442,10.0,92.29145298,0,29.43990303,29.43990303,29.43990303,1,1,MK-4541.MK-8669
19423,SW837,PACLITAXEL,DINACICLIB,0.04,0.04,0.003579027,2.106008008,34.14362242,0.012604755,10.0,18.18335288,0,-21.95757405,-8.590488506,3.320225115,1,1,DINACICLIB.PACLITAXEL
8529,LOVO,ETOPOSIDE,ERLOTINIB,4.0,5.0,0.315284907,0.9766145,36.01351662,0.461723915,0.663622405,14.10845212,0,34.62155072,-6.69330579,43.88719052,1,1,ERLOTINIB.ETOPOSIDE
11707,NCIH23,MRK-003,SN-38,10.0,0.005,10.0,4.580299412,45.40403735,0.005,1.43950141,49.22605478,0,16.51103468,21.54783133,23.83055073,1,1,MRK-003.SN-38
5962,HCT116,VINORELBINE,MK-8776,0.04,4.0,0.002402159,2.40350708,17.16574796,1.323766562,10.0,87.79881093,0,-16.43426491,-18.2809406,-14.65005788,1,1,MK-8776.VINORELBINE
13906,OV90,L778123,TEMOZOLOMIDE,5.0,250.0,1.741004923,10.0,72.40380765,23.11800106,1.911993368,90.50278798,0,15.05882024,11.99266412,16.44330502,1,1,L778123.TEMOZOLOMIDE
2226,A427,MITOMYCINE,ERLOTINIB,1.0,5.0,0.280404898,1.850278207,31.77788246,4.543701048,0.951436088,0.0,0,-35.66477292,-38.96257681,-21.19924964,1,1,ERLOTINIB.MITOMYCINE
18607,SW620,LAPATINIB,BORTEZOMIB,5.0,0.04,1.0,0.0,100.0,0.008343679,1.96227928,0.0,0,46.05168126,46.05168126,46.05168126,1,1,BORTEZOMIB.LAPATINIB
548,A2058,VINBLASTINE,MK-8669,0.04,0.01,0.009203083,10.0,6.502713984,0.00102899,2.008823373,78.66141835,0,62.26882217,55.22620189,67.10801909,1,1,MK-8669.VINBLASTINE
10982,NCIH2122,MK-2206,BEZ-235,4.0,0.4,1.581272187,1.395489055,59.61726601,0.048907116,1.409202624,20.43740449,0,36.14098852,27.81810317,44.00074519,1,1,BEZ-235.MK-2206
15955,RKO,TEMOZOLOMIDE,MK-8669,250.0,0.01,1.0,0.0,100.0,0.000547941,10.0,81.16881373,0,27.77604483,27.77604483,27.77604483,1,1,MK-8669.TEMOZOLOMIDE
17051,SKMEL30,OXALIPLATIN,MK-8776,20.0,4.0,5.0126394,4.280781318,49.77803413,0.318583551,10.0,54.83043401,0,17.83558067,8.649724189,27.48093278,1,1,MK-8776.OXALIPLATIN
2140,A427,MK-8669,GELDANAMYCIN,0.01,2.0,0.002235011,10.0,78.71044869,0.267763617,1.599646228,22.2154231,0,26.06990722,21.58454166,33.31379903,1,1,GELDANAMYCIN.MK-8669
9984,MSTO,PD325901,GELDANAMYCIN,0.1,2.0,0.017352635,0.494673682,69.32330923,0.462731818,1.519972672,24.33513623,0,19.34918954,1.570101452,22.98212887,1,1,GELDANAMYCIN.PD325901
11676,NCIH23,MK-8669,SORAFENIB,0.01,20.0,0.000735258,1.638180792,75.33258112,10.60554087,2.511558639,0.0,0,23.14492626,16.39579324,26.7060266,1,1,MK-8669.SORAFENIB
1797,A427,5-FU,ERLOTINIB,10.0,5.0,5.428628248,1.750076768,14.93695313,4.543701048,0.951436088,0.0,0,18.08703218,18.40637457,33.34114877,1,1,5-FU.ERLOTINIB
10895,NCIH2122,ERLOTINIB,TOPOTECAN,5.0,1.0,1.832641816,1.295925477,17.31900126,0.047388468,1.689128728,27.53739032,0,23.80398843,9.791983147,33.41478812,1,1,ERLOTINIB.TOPOTECAN
15616,RKO,ERLOTINIB,SORAFENIB,5.0,20.0,5.0,10.0,70.21203959,13.92376351,3.674885803,0.0,0,16.64960159,20.90917642,22.39906166,1,1,ERLOTINIB.SORAFENIB
19299,SW837,MK-8669,BEZ-235,0.01,0.4,0.000540142,10.0,86.08062361,0.156333936,1.00241161,0.0,0,94.6124654,80.29726734,97.74332954,1,1,BEZ-235.MK-8669
878,A2780,MK-4541,L778123,4.0,5.0,0.996737788,9.999719846,89.19861733,1.566182541,0.564052358,10.35201702,0,15.0167807,11.35001899,15.0167807,1,1,L778123.MK-4541
20964,UWB1289,LAPATINIB,TOPOTECAN,5.0,1.0,1.952017201,1.530659182,0.0,0.031631928,1.623216997,0.0,0,-22.87889153,-22.9181992,-12.66310889,1,1,LAPATINIB.TOPOTECAN
12581,NCIH520,CARBOPLATIN,BEZ-235,50.0,0.4,15.35698564,10.0,76.49668232,0.02437376,2.13763422,29.52266197,0,16.04665142,12.23404818,19.50212671,1,1,BEZ-235.CARBOPLATIN
15747,RKO,MK-4541,ZOLINZA,4.0,4.0,1.0,0.0,100.0,4.0,1.182397875,8.835611116,0,22.1900852,22.1900852,22.1900852,1,1,MK-4541.ZOLINZA
16973,SKMEL30,MRK-003,MK-8669,10.0,0.01,3.438643263,10.0,60.69022844,0.000562442,10.0,92.29145298,0,23.6495204,20.90916709,25.81088717,1,1,MK-8669.MRK-003
1448,A375,MK-2206,ERLOTINIB,4.0,5.0,1.0,0.0,100.0,4.992083287,9.999999526,55.7518505,0,22.35044136,22.35044136,22.35044136,1,1,ERLOTINIB.MK-2206
15529,RKO,CARBOPLATIN,PD325901,50.0,0.1,50.0,10.0,87.40743081,0.1,0.63541757,61.53054138,0,17.11883056,17.06958759,19.78139865,1,1,CARBOPLATIN.PD325901
18551,SW620,ETOPOSIDE,MK-8776,4.0,4.0,0.211043897,10.0,42.78763197,1.0,0.0,100.0,0,-20.59305116,-20.59305116,-20.59305116,1,1,ETOPOSIDE.MK-8776
6422,HT144,MITOMYCINE,MK-8669,1.0,0.01,0.467330723,0.984816556,0.0,0.000537102,10.0,83.73656891,0,28.67466527,12.93540954,31.39880822,1,1,MITOMYCINE.MK-8669
11748,NCIH23,METHOTREXATE,MK-4827,0.2,10.0,0.038901915,10.0,4.380334841,10.0,1.460345852,40.19731841,0,-22.31563066,-11.29199951,-8.108127941,1,1,METHOTREXATE.MK-4827
14618,OVCAR3,MRK-003,MK-4827,10.0,10.0,0.587964659,2.963516773,68.06153173,0.774199042,9.947031275,90.06415512,0,26.68085174,16.49979581,27.51231287,1,1,MK-4827.MRK-003
4098,DLD1,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,1.0,0.0,100.0,0.00857849,1.888645165,2.145517736,0,30.6427287,30.6427287,30.6427287,1,1,BORTEZOMIB.TEMOZOLOMIDE
1769,A375,ZOLINZA,GEMCITABINE,4.0,0.01,3.252136421,2.298177563,0.0,0.001099749,5.811288019,11.43501741,0,15.69731239,16.05301957,19.18686944,1,1,GEMCITABINE.ZOLINZA
9644,MSTO,DASATINIB,MK-8669,3.0,0.01,0.045772073,1.257720915,32.80229796,0.002332519,10.0,71.98870648,0,55.95601865,43.53797442,58.55479062,1,1,DASATINIB.MK-8669
17353,SKMES1,DOXORUBICIN,ZOLINZA,0.3,4.0,0.027548277,1.676223733,7.630330605,1.352610539,10.0,43.80399876,0,17.46528572,17.64795022,25.41190121,1,1,DOXORUBICIN.ZOLINZA
531,A2058,TEMOZOLOMIDE,GELDANAMYCIN,250.0,2.0,17.13860709,1.408234782,45.06072329,0.10388905,10.0,17.06794584,0,21.05710921,9.000266521,37.04294988,1,1,GELDANAMYCIN.TEMOZOLOMIDE
821,A2780,L778123,MK-8669,5.0,0.01,1.082681464,1.12750316,40.93315879,0.003782482,1.173760527,54.49851118,0,37.33673586,25.95285207,42.49029506,1,2,L778123.MK-8669
12654,NCIH520,DOXORUBICIN,DASATINIB,0.3,3.0,0.088174055,1.926155651,42.95906329,0.023555164,1.084887885,54.98250436,0,21.23899525,-6.596211529,25.77868351,1,1,DASATINIB.DOXORUBICIN
16399,RPMI7951,MRK-003,SORAFENIB,10.0,20.0,3.7493829,10.0,85.397126,10.67213935,3.415937349,0.0,0,15.68255426,17.20493615,18.99721417,1,1,MRK-003.SORAFENIB
18581,SW620,L778123,BEZ-235,5.0,0.4,5.0,0.981215481,37.92143139,0.091510943,0.990890603,22.00959988,0,23.05037321,13.90871496,30.88517735,1,1,BEZ-235.L778123
