,CELL_LINE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA,BatchID,COMBINATION_ID
3741,DLD1,DOXORUBICIN,DASATINIB,0.3,3.0,0.084281764,1.513614763,42.31871038,1.376228041,1.069498498,40.90562553,0,7.70372891,-0.373082306,17.7171489,1,1,DASATINIB.DOXORUBICIN
10222,NCIH1650,CYCLOPHOSPHAMIDE,PD325901,10.0,0.1,1.0,0.0,100.0,0.022247656,0.866179183,83.08775928,0,-3.464632589,-3.464632589,-3.464632589,1,1,CYCLOPHOSPHAMIDE.PD325901
13689,OV90,5-FU,L778123,10.0,5.0,10.0,1.02921807,58.92323315,1.741004923,10.0,72.40380765,0,9.156846098,8.403346129,13.81286239,1,1,5-FU.L778123
1052,A2780,PACLITAXEL,AZD1775,0.04,0.5,0.001721701,10.0,17.00848006,0.465104939,1.508113113,0.0,0,-21.99579308,-4.658857032,6.970185491,1,1,AZD1775.PACLITAXEL
11235,NCIH2122,SUNITINIB,GELDANAMYCIN,5.0,2.0,3.332637087,10.0,60.32903639,0.102001461,10.0,10.04227814,0,2.865232293,1.481357346,4.643148758,1,1,GELDANAMYCIN.SUNITINIB
14733,OVCAR3,SN-38,MK-8776,0.005,4.0,0.000123162,10.0,72.4817766,0.464345644,2.756344157,25.42479539,0,66.53201497,46.78804045,68.76238831,1,1,MK-8776.SN-38
1340,A375,DOXORUBICIN,PD325901,0.3,0.1,0.054328311,0.969306609,0.0,0.005509909,1.473925683,37.34807066,0,4.973258574,-21.65727783,12.30438236,1,1,DOXORUBICIN.PD325901
16497,RPMI7951,PACLITAXEL,SORAFENIB,0.04,20.0,0.001681941,10.0,0.0,10.67213935,3.415937349,0.0,0,-26.9834176,-2.445531475,3.315263344,1,1,PACLITAXEL.SORAFENIB
7128,HT29,VINBLASTINE,MK-5108,0.04,2.0,0.008721689,10.0,19.60282911,0.828149466,10.0,87.19686992,0,61.13278931,61.23910039,63.47135187,1,1,MK-5108.VINBLASTINE
6143,HT144,DOXORUBICIN,MK-5108,0.3,2.0,0.094969455,1.101610439,0.0,2.0,1.761202218,50.81535916,0,-12.77677084,-14.6183899,-7.490275667,1,1,DOXORUBICIN.MK-5108
19213,SW837,LAPATINIB,SN-38,5.0,0.005,5.0,0.478748874,4.935309315,0.001450819,10.0,63.68866981,0,39.01799755,29.71367205,49.6724218,1,1,LAPATINIB.SN-38
18130,SKOV3,MRK-003,DOXORUBICIN,10.0,0.3,10.0,3.720052352,78.41020012,0.072618224,2.731168275,16.36407121,0,-21.24679835,-18.48632726,-16.79941524,1,1,DOXORUBICIN.MRK-003
20463,UACC62,MK-5108,TOPOTECAN,2.0,1.0,0.712143442,10.0,69.90185754,0.049786417,1.701189352,15.1647899,0,-2.000952801,-5.804567264,0.888444083,1,1,MK-5108.TOPOTECAN
17190,SKMEL30,ZOLINZA,SUNITINIB,4.0,5.0,1.339874634,10.0,40.30998262,5.0,2.780818397,10.43189816,0,-6.394245074,10.40197181,13.89858943,1,1,SUNITINIB.ZOLINZA
1680,A375,SUNITINIB,BORTEZOMIB,5.0,0.04,4.39684937,1.205803199,0.0,0.00958092,10.0,1.597098622,0,1.402828673,17.75912529,26.63589347,1,1,BORTEZOMIB.SUNITINIB
14052,OV90,MRK-003,ZOLINZA,10.0,4.0,10.0,0.784745814,21.78976649,1.427083169,10.0,46.39799479,0,0.229581917,8.677496907,15.66543604,1,1,MRK-003.ZOLINZA
18641,SW620,MK-4541,AZD1775,4.0,0.5,1.0,0.0,100.0,0.453095214,1.561476852,0.0,0,2.236470781,2.236470781,2.236470781,1,1,AZD1775.MK-4541
11403,NCIH23,CARBOPLATIN,L778123,50.0,5.0,32.54979866,1.621362551,7.238853537,1.02306871,1.304602939,63.92346152,0,2.7493541,-2.151557951,9.630285282,1,1,CARBOPLATIN.L778123
5099,ES2,MK-4827,ABT-888,10.0,10.0,3.646248695,10.0,47.59744256,1.0,0.0,100.0,0,-3.860136243,-3.860136243,-3.860136243,1,1,ABT-888.MK-4827
11260,NCIH2122,TOPOTECAN,SORAFENIB,1.0,20.0,0.047388468,1.689128728,27.53739032,12.07306172,2.495323445,0.0,0,-3.564597468,-7.018319356,5.279328354,1,1,SORAFENIB.TOPOTECAN
19521,SW837,VINORELBINE,SUNITINIB,0.04,5.0,0.008418483,1.668622658,38.66693929,4.902784507,10.0,0.0,0,13.43497248,21.47993696,24.34859486,1,1,SUNITINIB.VINORELBINE
6325,HT144,MK-5108,GELDANAMYCIN,2.0,2.0,2.0,1.761202218,50.81535916,0.127285447,2.675002039,11.68700743,0,-4.454205941,-1.786929994,3.998118686,1,1,GELDANAMYCIN.MK-5108
11045,NCIH2122,MK-4827,PD325901,10.0,0.1,6.469999429,1.063683171,72.45802623,0.024841707,1.190020387,53.35652855,0,12.05515175,4.594530204,16.65744121,1,1,MK-4827.PD325901
4903,ES2,DASATINIB,OXALIPLATIN,3.0,20.0,0.744653232,9.999999999,90.09579136,8.085367469,10.0,52.39710613,0,-23.85511695,-20.49470927,-18.65727103,1,1,DASATINIB.OXALIPLATIN
18658,SW620,MK-4541,MK-8669,4.0,0.01,1.0,0.0,100.0,0.000977881,1.841104706,86.41377261,0,0.105980067,0.105980067,0.105980067,1,1,MK-4541.MK-8669
14856,PA1,5-FU,LAPATINIB,10.0,5.0,1.893809545,1.406479341,17.53436295,4.999447668,9.999999972,66.61665012,0,12.27139787,13.26719112,17.20559218,1,1,5-FU.LAPATINIB
9086,MDAMB436,DEXAMETHASONE,ZOLINZA,10.0,4.0,1.0,0.0,100.0,1.815346803,1.869642597,46.20741272,0,1.623831695,1.623831695,1.623831695,1,1,DEXAMETHASONE.ZOLINZA
5998,HT144,5-FU,ABT-888,10.0,10.0,3.277443615,1.497254796,62.01031483,1.0,0.0,100.0,0,-2.920074146,-2.920074146,-2.920074146,1,1,5-FU.ABT-888
16189,RPMI7951,ERLOTINIB,ABT-888,5.0,10.0,4.379297838,1.492341818,0.0,1.0,0.0,100.0,0,-10.0453202,-10.0453202,-10.0453202,1,1,ABT-888.ERLOTINIB
5979,HCT116,ZOLINZA,MK-4827,4.0,10.0,1.456962526,2.661192051,8.683921983,2.954277834,10.0,56.19533216,0,-0.006619733,10.56467271,17.6394507,1,1,MK-4827.ZOLINZA
9715,MSTO,ETOPOSIDE,MK-5108,4.0,2.0,0.350938493,1.09698789,11.12695546,0.65026385,3.045436626,75.41860409,0,24.82970642,16.11590651,26.75981194,1,1,ETOPOSIDE.MK-5108
18678,SW620,MK-4827,BORTEZOMIB,10.0,0.04,1.832425375,1.983716339,53.27669047,0.008343679,1.96227928,0.0,0,33.83857575,26.93202361,41.98409628,1,1,BORTEZOMIB.MK-4827
18471,SW620,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,10.0,250.0,1.0,0.0,100.0,12.63234102,9.999999999,55.04806908,0,0.236033114,0.236033114,0.236033114,1,1,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE
20254,UACC62,DEXAMETHASONE,DASATINIB,10.0,3.0,1.0,0.0,100.0,1.351653828,1.128839243,68.07289515,0,-3.540940986,-3.540940986,-3.540940986,1,1,DASATINIB.DEXAMETHASONE
18802,SW620,MITOMYCINE,ERLOTINIB,1.0,5.0,0.052402845,1.812535058,40.67460895,5.0,10.0,46.39943326,0,-82.16906051,-81.42749758,-74.71576259,1,1,ERLOTINIB.MITOMYCINE
11879,NCIH23,VINBLASTINE,PD325901,0.04,0.1,0.016271618,1.813586927,0.0,0.017586622,0.692259476,47.26710801,0,2.564724953,-6.58721097,14.27342756,1,1,PD325901.VINBLASTINE
10088,MSTO,VINORELBINE,SUNITINIB,0.04,5.0,0.009341533,10.0,42.59301325,4.070855576,2.077094718,0.0,0,-13.72503503,0.612448698,7.056441114,1,1,SUNITINIB.VINORELBINE
19693,T47D,DOXORUBICIN,DINACICLIB,0.3,0.04,0.046237994,0.97345242,0.0,0.009736853,2.960933687,23.5607558,0,9.566390432,4.781969816,22.30273155,1,1,DINACICLIB.DOXORUBICIN
6894,HT29,MK-4827,DINACICLIB,10.0,0.04,10.0,10.0,49.60416558,0.009961309,2.436965921,21.4452575,0,-0.136087507,6.472587102,9.573719906,1,1,DINACICLIB.MK-4827
9531,MDAMB436,GELDANAMYCIN,BEZ-235,2.0,0.4,0.265165878,1.798012564,49.92869653,0.021369411,1.143235316,48.43993302,0,18.62098832,-9.437506416,27.69495615,1,1,BEZ-235.GELDANAMYCIN
883,A2780,MK-4541,MK-8669,4.0,0.01,0.996737788,9.999719846,89.19861733,0.000566523,2.198333149,51.54271655,0,27.90642664,23.80546564,29.74190678,1,1,MK-4541.MK-8669
5109,ES2,MK-4827,OXALIPLATIN,10.0,20.0,3.646248695,10.0,47.59744256,8.085367469,10.0,52.39710613,0,-20.13979289,2.177845237,5.027448526,1,1,MK-4827.OXALIPLATIN
14823,OVCAR3,ZOLINZA,DASATINIB,4.0,3.0,1.732376641,3.438020721,0.0,0.045270028,1.204779996,19.79834226,0,4.976729595,6.680572397,16.92125341,1,1,DASATINIB.ZOLINZA
977,A2780,METFORMIN,AZD1775,250.0,0.5,1.0,0.0,100.0,0.465104939,1.508113113,0.0,0,9.554497989,9.554497989,9.554497989,1,1,AZD1775.METFORMIN
12703,NCIH520,GEMCITABINE,AZD1775,0.01,0.5,0.002773893,10.0,15.6812855,0.236267293,10.0,72.57694502,0,5.233967309,9.338074266,11.2191238,1,1,AZD1775.GEMCITABINE
15562,RKO,DASATINIB,SORAFENIB,3.0,20.0,2.934932551,0.578106261,79.30877087,13.92376351,3.674885803,0.0,0,23.88405834,21.86183302,25.84533003,1,1,DASATINIB.SORAFENIB
5220,ES2,MITOMYCINE,AZD1775,1.0,0.5,0.222446273,2.198678281,33.87708989,0.216621644,10.0,44.28526295,0,3.316936011,12.67654613,20.15553182,1,1,AZD1775.MITOMYCINE
15336,PA1,SORAFENIB,DINACICLIB,20.0,0.04,5.495941128,3.567795377,0.0,0.006623759,2.331439309,0.473804777,0,-6.623781743,2.573624359,8.156577317,1,1,DINACICLIB.SORAFENIB
8684,LOVO,MK-5108,MK-4827,2.0,10.0,0.565153725,1.216338077,36.79257157,10.0,1.119046815,31.40488082,0,-0.544253343,-5.996419232,8.609039615,1,1,MK-4827.MK-5108
13176,OCUBM,CARBOPLATIN,PD325901,50.0,0.1,37.23960423,2.107993797,0.0,1.1e-05,0.1,90.1671045,0,16.15704714,7.364229077,16.25943303,1,1,CARBOPLATIN.PD325901
9002,MDAMB436,BEZ-235,DINACICLIB,0.4,0.04,0.021369411,1.143235316,48.43993302,0.00780765,3.044342429,35.97604907,0,18.95107783,0.02540683,26.56940211,1,1,BEZ-235.DINACICLIB
377,A2058,MRK-003,PACLITAXEL,10.0,0.04,10.0,10.0,86.40081666,0.00174896,10.0,1.723012934,0,-1.814319992,-2.171410208,-1.317244853,1,1,MRK-003.PACLITAXEL
9450,MDAMB436,TEMOZOLOMIDE,BORTEZOMIB,250.0,0.04,53.11893121,2.71078145,86.29198484,0.004419112,1.840772845,4.08076739,0,-0.528532667,-6.504456264,0.565560885,1,1,BORTEZOMIB.TEMOZOLOMIDE
11863,NCIH23,TOPOTECAN,MK-8776,1.0,4.0,0.096295352,1.927626515,25.00096489,0.444814793,1.864142518,32.4685535,0,16.51787648,-0.156117974,28.06929963,1,2,MK-8776.TOPOTECAN
22188,VCAP,MK-4827,ERLOTINIB,10.0,5.0,3.676775124,10.0,56.90375956,1.209895438,10.0,85.98929805,0,15.60202852,23.88646878,26.16268017,1,1,ERLOTINIB.MK-4827
16118,RPMI7951,CYCLOPHOSPHAMIDE,ABT-888,10.0,10.0,1.0,0.0,100.0,10.0,10.0,88.3986423,0,-7.040883657,-7.040883657,-7.040883657,1,2,ABT-888.CYCLOPHOSPHAMIDE
21039,UWB1289,MK-5108,MK-4827,2.0,10.0,0.236207616,1.682351586,42.84409791,0.920962263,1.402625281,40.7876808,0,13.49198771,-9.38839978,22.67689223,1,1,MK-4827.MK-5108
8563,LOVO,L778123,AZD1775,5.0,0.5,0.313159157,10.0,51.24754861,0.170124459,1.140557915,0.0,0,17.27801208,-1.96656249,19.40393655,1,1,AZD1775.L778123
5463,HCT116,CARBOPLATIN,BEZ-235,50.0,0.4,1.0,0.0,100.0,0.4,1.790752238,23.64624806,0,32.75959623,32.75959623,32.75959623,1,1,BEZ-235.CARBOPLATIN
9151,MDAMB436,GEMCITABINE,MK-5108,0.01,2.0,0.002544707,10.0,38.88507061,0.776514635,10.0,77.19701931,0,-0.021627666,-1.436896666,1.521567952,1,1,GEMCITABINE.MK-5108
19215,SW837,LAPATINIB,TOPOTECAN,5.0,1.0,5.0,0.478748874,4.935309315,0.095722145,1.172605774,24.88910382,0,5.045805934,-22.37659302,14.03021634,1,1,LAPATINIB.TOPOTECAN
11189,NCIH2122,PD325901,GELDANAMYCIN,0.1,2.0,0.024841707,1.190020387,53.35652855,0.102001461,10.0,10.04227814,0,19.85896976,11.76018568,26.95135773,1,1,GELDANAMYCIN.PD325901
2106,A427,MK-4827,MK-2206,10.0,4.0,10.0,0.489240741,66.4329422,4.0,0.822164256,39.90889876,0,28.74552383,14.8712772,32.51721363,1,1,MK-2206.MK-4827
14193,OV90,TOPOTECAN,BEZ-235,1.0,0.4,0.066914576,1.42360962,9.369988317,0.025468009,1.783449686,21.30368443,0,0.395340066,-18.71691693,10.66069828,1,1,BEZ-235.TOPOTECAN
6792,HT29,L778123,ABT-888,5.0,10.0,5.0,0.515971002,31.20482692,1.0,0.0,100.0,0,5.967833831,5.967833831,5.967833831,1,1,ABT-888.L778123
21906,VCAP,ABT-888,BEZ-235,10.0,0.4,1.0,0.0,100.0,0.053485481,1.492343338,30.20838227,0,10.19494427,10.19494427,10.19494427,1,1,ABT-888.BEZ-235
8885,LOVO,TOPOTECAN,MK-8776,1.0,4.0,0.079859844,1.204977945,18.91269816,0.257843062,1.883492775,29.73268258,0,1.215570111,-24.56462591,11.32832724,1,1,MK-8776.TOPOTECAN
19586,T47D,AZD1775,DASATINIB,0.5,3.0,0.203680597,10.0,60.39688815,0.066802514,0.840532462,51.28399852,0,5.72826025,-5.060630333,12.1212225,1,1,AZD1775.DASATINIB
13924,OV90,LAPATINIB,SN-38,5.0,0.005,5.0,0.731262182,58.84233405,0.002183201,1.845477558,32.10255326,0,-16.30668218,-21.62170453,-9.782811163,1,1,LAPATINIB.SN-38
9326,MDAMB436,MRK-003,GELDANAMYCIN,10.0,2.0,3.799339801,10.0,88.49873738,0.265165878,1.798012564,49.92869653,0,3.020816918,2.631854789,6.57810495,1,1,GELDANAMYCIN.MRK-003
6671,HT29,CYCLOPHOSPHAMIDE,BORTEZOMIB,10.0,0.04,1.0,0.0,100.0,0.00395136,1.875006256,4.368001777,0,-16.61530833,-16.61530833,-16.61530833,1,1,BORTEZOMIB.CYCLOPHOSPHAMIDE
3993,DLD1,METFORMIN,ZOLINZA,250.0,4.0,1.0,0.0,100.0,1.557271976,10.0,38.1997938,0,8.646279586,8.646279586,8.646279586,1,1,METFORMIN.ZOLINZA
21894,VCAP,5-FU,LAPATINIB,10.0,5.0,10.0,10.0,62.9928202,0.591393554,1.76008894,87.12517882,0,6.104614747,5.361779337,7.744691965,1,1,5-FU.LAPATINIB
10268,NCIH1650,DOXORUBICIN,LAPATINIB,0.3,5.0,0.09044891,1.730722603,0.0,0.208819388,1.201108998,40.52943821,0,4.500202304,-13.03429703,13.85322518,1,1,DOXORUBICIN.LAPATINIB
6837,HT29,MK-2206,ABT-888,4.0,10.0,0.387016605,1.369407327,71.43174346,1.0,0.0,100.0,0,6.223000449,6.223000449,6.223000449,1,1,ABT-888.MK-2206
9454,MDAMB436,TEMOZOLOMIDE,LAPATINIB,250.0,5.0,53.11893121,2.71078145,86.29198484,5.0,10.0,71.19274588,0,18.00389815,16.88462405,19.502402,1,1,LAPATINIB.TEMOZOLOMIDE
6723,HT29,DOXORUBICIN,BORTEZOMIB,0.3,0.04,0.102061531,1.068236599,0.0,0.00395136,1.875006256,4.368001777,0,-9.007382818,-10.6827311,8.538884619,1,1,BORTEZOMIB.DOXORUBICIN
20494,UACC62,MRK-003,METFORMIN,10.0,250.0,10.0,0.707584611,51.37402147,1.0,0.0,100.0,0,4.503743281,4.503743281,4.503743281,1,1,METFORMIN.MRK-003
8808,LOVO,PD325901,DINACICLIB,0.1,0.04,0.004360259,1.414952003,34.69189319,0.010344243,2.215159638,11.8142281,0,-3.600160863,-15.80196679,9.240715344,1,1,DINACICLIB.PD325901
11313,NCIH2122,ZOLINZA,MK-8776,4.0,4.0,1.325174995,1.558209143,10.78345345,0.43795554,2.129983949,21.5217691,0,7.047677272,4.138256734,22.70272696,1,1,MK-8776.ZOLINZA
10288,NCIH1650,ERLOTINIB,PD325901,5.0,0.1,0.799637149,0.318132908,0.0,0.022247656,0.866179183,83.08775928,0,15.48839772,2.360978439,15.48839772,1,1,ERLOTINIB.PD325901
18512,SW620,DOXORUBICIN,ERLOTINIB,0.3,5.0,0.059647802,0.723315937,0.101602412,5.0,10.0,46.39943326,0,5.109636527,5.032966795,11.15523089,1,1,DOXORUBICIN.ERLOTINIB
1689,A375,SUNITINIB,MK-8669,5.0,0.01,4.39684937,1.205803199,0.0,1.0,0.0,100.0,0,30.447624,30.447624,30.447624,1,1,MK-8669.SUNITINIB
20837,UWB1289,DEXAMETHASONE,DASATINIB,10.0,3.0,1.0,0.0,100.0,0.062868584,1.069060842,0.0,0,6.539838833,6.539838833,6.539838833,1,1,DASATINIB.DEXAMETHASONE
17676,SKMES1,SUNITINIB,BORTEZOMIB,5.0,0.04,4.286803198,2.616590868,0.0,0.002938092,2.205137857,1.605976463,0,-16.2748983,-5.013062006,0.828600226,1,1,BORTEZOMIB.SUNITINIB
6090,HT144,CYCLOPHOSPHAMIDE,MK-2206,10.0,4.0,1.0,0.0,100.0,0.283652859,1.000726111,84.0485814,0,8.59718775,8.59718775,8.59718775,1,1,CYCLOPHOSPHAMIDE.MK-2206
1833,A427,AZD1775,MK-8669,0.5,0.01,0.242079513,2.08805365,0.0,0.002235011,10.0,78.71044869,0,29.03411133,27.60601216,34.60889758,1,1,AZD1775.MK-8669
19104,SW837,DINACICLIB,MK-8776,0.04,4.0,0.012604755,10.0,18.18335288,0.606385539,1.90506307,34.71508516,0,-21.63222229,-9.491993702,1.528757822,1,1,DINACICLIB.MK-8776
10872,NCIH2122,DOXORUBICIN,LAPATINIB,0.3,5.0,0.05057381,0.832377174,0.0,5.0,1.251208469,25.88342347,0,6.68033362,0.398474472,12.81474066,1,1,DOXORUBICIN.LAPATINIB
2319,A427,TEMOZOLOMIDE,SN-38,250.0,0.005,32.316478,0.590486659,43.20963743,0.00303197,1.66162767,0.0,0,4.945244227,-7.244830746,14.69379861,1,1,SN-38.TEMOZOLOMIDE
6008,HT144,5-FU,MK-4827,10.0,10.0,3.277443615,1.497254796,62.01031483,5.976272516,0.861234083,64.1919498,0,-1.908841503,-9.251679027,3.517353761,1,1,5-FU.MK-4827
324,A2058,MK-4827,TOPOTECAN,10.0,1.0,0.795697826,5.551021216,35.26137926,0.061665385,2.134367458,15.56262101,0,-1.267389856,-16.94000591,7.839213714,1,1,MK-4827.TOPOTECAN
1770,A375,ZOLINZA,LAPATINIB,4.0,5.0,3.252136421,2.298177563,0.0,1.0,0.0,100.0,0,26.67542366,26.67542366,26.67542366,1,1,LAPATINIB.ZOLINZA
17308,SKMES1,DASATINIB,MK-8776,3.0,4.0,0.190228682,1.443122731,30.87702988,0.247417786,1.827538098,6.679757186,0,9.282642652,-8.02940315,19.52141358,1,1,DASATINIB.MK-8776
612,A2780,5-FU,LAPATINIB,10.0,5.0,1.695142171,1.744558015,30.21226579,5.0,1.955160849,39.00360994,0,6.866671998,7.954998732,15.62003807,1,1,5-FU.LAPATINIB
14184,OV90,TEMOZOLOMIDE,MK-5108,250.0,2.0,23.11800106,1.911993368,90.50278798,0.188867391,1.433756247,91.78298108,0,-3.114660815,-10.97363059,-1.995823364,1,1,MK-5108.TEMOZOLOMIDE
13580,OCUBM,SUNITINIB,MK-4827,5.0,10.0,3.186994205,0.657578084,0.0,2.59713257,3.478378003,38.94358858,0,14.92912671,9.51817402,23.14884823,1,1,MK-4827.SUNITINIB
9363,MDAMB436,METHOTREXATE,SUNITINIB,0.2,5.0,0.026198658,1.726145171,31.16955708,5.0,1.115200953,24.67592069,0,-10.61722967,-15.49625715,-5.488596147,1,1,METHOTREXATE.SUNITINIB
1210,A375,ABT-888,MK-8669,10.0,0.01,1.0,0.0,100.0,0.002274833,10.0,94.59854027,0,-0.557831981,-0.557831981,-0.557831981,1,2,ABT-888.MK-8669
18350,SKOV3,ZOLINZA,MK-8669,4.0,0.01,2.507144504,2.03038798,0.0,0.000373909,1.232210372,75.80196507,0,34.0553716,23.38880582,39.19614137,1,1,MK-8669.ZOLINZA
5272,ES2,PACLITAXEL,TEMOZOLOMIDE,0.04,250.0,0.014261278,1.457315168,24.57451934,14.91031578,2.909003129,49.09100949,0,-1.637415347,-12.3740707,12.53879858,1,1,PACLITAXEL.TEMOZOLOMIDE
10628,NCIH1650,SUNITINIB,SORAFENIB,5.0,20.0,1.53353702,3.980988904,69.78789663,6.34330798,10.0,20.20500608,0,-11.99956407,-10.41850523,-7.719669662,1,1,SORAFENIB.SUNITINIB
8726,LOVO,MRK-003,OXALIPLATIN,10.0,20.0,10.0,0.74800722,6.213393414,2.512137223,1.32868653,21.25764311,0,-26.66682993,-38.72762599,-18.25784667,1,1,MRK-003.OXALIPLATIN
13869,OV90,GEMCITABINE,AZD1775,0.01,0.5,0.000255056,0.21031326,0.0,0.22201225,10.0,54.98285457,0,7.444292984,2.945412019,7.444292984,1,1,AZD1775.GEMCITABINE
522,A2058,TEMOZOLOMIDE,MK-5108,250.0,2.0,17.13860709,1.408234782,45.06072329,0.883782073,10.0,48.18583715,0,-16.05485762,-11.42314792,-2.362532402,1,1,MK-5108.TEMOZOLOMIDE
1034,A2780,MITOMYCINE,ZOLINZA,1.0,4.0,0.063785054,1.657777327,28.77322722,2.348833052,2.075953047,0.0,0,0.122088996,-2.763827691,10.76992114,1,1,MITOMYCINE.ZOLINZA
5841,HCT116,MITOMYCINE,TEMOZOLOMIDE,1.0,250.0,0.225387595,1.542597707,34.82053236,1.0,0.0,100.0,0,0.576018663,0.576018663,0.576018663,1,1,MITOMYCINE.TEMOZOLOMIDE
15571,RKO,DEXAMETHASONE,ERLOTINIB,10.0,5.0,1.0,0.0,100.0,5.0,10.0,70.21203959,0,-7.076585343,-7.076585343,-7.076585343,1,1,DEXAMETHASONE.ERLOTINIB
19303,SW837,MK-8669,SN-38,0.01,0.005,0.000540142,10.0,86.08062361,0.001450819,10.0,63.68866981,0,3.193375946,-3.514498328,6.844734096,1,1,MK-8669.SN-38
6443,HT144,PD325901,TOPOTECAN,0.1,1.0,0.005108788,1.32860513,21.36815866,0.240570703,0.85408734,0.0,0,18.66999366,-4.859049689,31.14667249,1,1,PD325901.TOPOTECAN
22187,VCAP,MK-4827,DINACICLIB,10.0,0.04,3.676775124,10.0,56.90375956,0.011954639,10.0,1.493141261,0,6.282087706,15.80163327,19.72617076,1,1,DINACICLIB.MK-4827
20447,UACC62,MK-4827,TOPOTECAN,10.0,1.0,10.0,0.873190421,73.26849642,0.049786417,1.701189352,15.1647899,0,-4.193693197,-8.845072261,-3.352985606,1,1,MK-4827.TOPOTECAN
14547,OVCAR3,MK-4541,METFORMIN,4.0,250.0,4.0,10.0,75.42388638,1.0,0.0,100.0,0,-24.14605076,-24.14605076,-24.14605076,1,1,METFORMIN.MK-4541
20266,UACC62,DEXAMETHASONE,SUNITINIB,10.0,5.0,1.0,0.0,100.0,5.0,2.871591058,19.96217912,0,21.94821375,21.94821375,21.94821375,1,1,DEXAMETHASONE.SUNITINIB
17921,SKOV3,DOXORUBICIN,BORTEZOMIB,0.3,0.04,0.072618224,2.731168275,16.36407121,0.009680608,1.919785232,0.0,0,-11.44855099,-2.284300162,9.696995004,1,1,BORTEZOMIB.DOXORUBICIN
13163,OCUBM,CARBOPLATIN,AZD1775,50.0,0.5,37.23960423,2.107993797,0.0,0.264450229,1.695381702,0.0,0,24.49216471,33.7486907,40.95298126,1,1,AZD1775.CARBOPLATIN
877,A2780,MK-4541,GEMCITABINE,4.0,0.01,0.996737788,9.999719846,89.19861733,0.001047261,1.937816143,23.67539638,0,5.166845225,3.508397297,5.166845225,1,1,GEMCITABINE.MK-4541
16015,RKO,ZOLINZA,MK-2206,4.0,4.0,4.0,1.182397875,8.835611116,0.579714195,1.153233538,80.29226557,0,13.47860079,3.360899376,17.63504609,1,1,MK-2206.ZOLINZA
11769,NCIH23,MITOMYCINE,MK-5108,1.0,2.0,0.082844194,1.678361548,18.58027281,0.394652741,1.966983939,42.47432515,0,-1.572373715,-13.28246342,7.551368183,1,1,MITOMYCINE.MK-5108
