CELL_LINE,COMPOUND_A,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
A2058,METHOTREXATE,22.6171428571,0.2,3.00555413257,5.0464200355,47.7322278881,0.01363669,3.639919962,16.96428602,-2.81806714529,-7.73937045086,0.0557740056429
A2058,MITOMYCINE,4.253125,1.0,1.96271955869,5.52347147438,50.6306042496,0.039000254,2.179214563,21.38036706,-8.53248256025,-13.1165374966,-3.11576851944
A2058,MK-2206,3.79875,4.0,1.3330447315,5.16231119092,41.4985439372,1.000872142,10.0,72.39713805,24.4051911562,25.9120626099,32.5555615748
A2058,MK-4541,15.2340384615,4.0,2.61372455312,5.81045092565,42.7629791643,1.0,0.0,100.0,5.15365536604,5.15365536604,5.15365536604
A2058,MK-4827,3.859,10.0,1.5497701633,5.067062408,38.8532126756,0.795697826,5.551021216,35.26137926,3.9022380016,0.8086264458,15.9496576627
A2058,MK-5108,5.78115384615,2.0,2.25467429408,5.14088332015,46.1679801842,0.883782073,10.0,48.18583715,1.43566068777,10.8424403765,14.536945212
A2058,MK-8669,10.51,0.01,5.47856267925,8.12733523225,23.3094620185,0.00102899,2.008823373,78.66141835,12.1985916142,9.49121291625,16.8673762725
A2058,MRK-003,23.2843103448,10.0,2.67004839866,6.05888657779,45.4990525269,10.0,10.0,86.40081666,11.9265746049,13.035872957,13.9176436042
A2058,OXALIPLATIN,2.02,20.0,0.243233327,2.388654695,34.895617507,9.244197593,10.0,56.68270157,8.833524422,15.4427921445,19.74742557
A2058,PACLITAXEL,18.130625,0.04,1.78776374006,5.73942145588,45.9446932329,0.00174896,10.0,1.723012934,-19.3272199765,-7.61643914994,2.15518303412
A2058,PD325901,5.22681818182,0.1,2.13502188409,5.59954167791,37.7245001833,0.03825877,1.341996602,58.9416845,17.3508172214,15.5988648775,24.9979780311
A2058,SN-38,2.02,0.005,0.243233327,2.388654695,34.895617507,0.001671882,9.998362518,27.19718087,2.37154863,16.3792530585,23.26471563
A2058,SORAFENIB,2.02,20.0,0.243233327,2.388654695,34.895617507,12.5519117,10.0,19.14240845,3.239767262,15.509802605,18.23290167
A2058,SUNITINIB,21.2182142857,5.0,2.66144866571,6.16229323393,41.3204185137,2.294908108,3.504056294,24.61693666,6.79568363443,11.7840248556,19.1860582594
A2058,TEMOZOLOMIDE,3.5371875,250.0,1.62410199475,6.21922368,40.921860606,17.13860709,1.408234782,45.06072329,15.3222302074,6.41073339281,25.4431878161
A2058,TOPOTECAN,0.22,1.0,0.0196645505,2.5927183235,14.703545157,0.061665385,2.134367458,15.56262101,-3.7492089005,-10.3141269155,9.233993496
A2058,VINBLASTINE,20.7892857143,0.04,2.45878264229,5.30822835593,46.5071762739,0.009203083,10.0,6.502713984,23.1379382643,40.3986198479,48.1812298206
A2058,ZOLINZA,21.9963333333,4.0,3.32004708687,6.00329649173,38.2809806809,1.33697119,10.0,28.70069909,-3.4301716502,14.1911961414,20.2974092815
A2780,5-FU,3.51117647059,10.0,1.79378245282,1.70871184818,32.6896082191,1.695142171,1.744558015,30.21226579,9.50828724259,0.412129964941,18.6718279415
A2780,ABT-888,5.209,10.0,0.8059349044,1.7640255268,27.066748544,10.0,1.980873154,77.99201698,10.9248449304,10.2459489506,13.489929792
A2780,AZD1775,4.62583333333,0.5,2.28500828058,1.89286194083,42.9291950611,0.465104939,1.508113113,0.0,16.5143470941,13.7597172328,25.5514649107
A2780,BEZ-235,8.809,0.4,1.8387513288,1.8890919118,24.5381003958,0.022076004,2.658335978,22.64199347,4.5574956632,-3.0517814084,16.1160120476
A2780,BORTEZOMIB,7.77214285714,0.04,2.54639562886,2.02187814529,33.7502534799,0.00257599,3.177206137,2.49635213,-12.317844885,-12.8677515536,-0.176944206571
A2780,CARBOPLATIN,17.2678947368,50.0,5.778910641,2.27422474716,32.8176210291,22.52252517,1.159442115,23.15168791,8.12345625979,1.41358678963,18.3102766173
A2780,CYCLOPHOSPHAMIDE,4.440625,10.0,2.11887895794,1.90317215387,31.7200163889,1.0,0.0,100.0,-0.72649675425,-0.72649675425,-0.72649675425
A2780,DASATINIB,6.37944444444,3.0,2.15269994589,2.03378093278,32.9349022332,0.021728225,1.676561871,76.04435925,37.5694445974,13.0087198439,38.6038312743
A2780,DEXAMETHASONE,22.0035714286,10.0,6.97142045864,2.54691055929,32.8863765021,1.0,0.0,100.0,-1.63143867864,-1.63143867864,-1.63143867864
A2780,DINACICLIB,4.0,0.04,1.442302996,1.196558316,70.59979661,0.006699069,2.301848829,10.32444442,16.05829564,12.68224084,22.26465209
A2780,DOXORUBICIN,20.67,0.3,7.0767770404,2.33701313213,35.5410909335,0.013747852,1.809613757,18.99251752,5.8445703052,-4.1723061148,9.68867116927
A2780,ERLOTINIB,3.38291666667,5.0,1.41351060583,2.08530627442,35.9718973824,4.666903069,1.413391053,0.450898924,14.2201402624,12.9081691962,25.1823262846
A2780,ETOPOSIDE,20.7207142857,4.0,6.98751228743,2.42859951786,41.6631238781,0.18008448,1.692048058,19.70727886,7.45018675614,-4.42865511164,15.4923676724
A2780,GELDANAMYCIN,8.888,2.0,1.8428166966,2.1587147662,24.9508681458,0.128388817,2.432551784,14.06419183,-4.2842265988,-10.0708131294,8.25716847
A2780,GEMCITABINE,17.8383333333,0.01,5.910482596,2.34023976117,36.4906877874,0.001047261,1.937816143,23.67539638,8.36641958978,0.0655186438333,10.5028297057
A2780,L778123,14.5307142857,5.0,4.43358339267,2.2607950181,30.8164027533,1.54315868019,0.590883348571,11.8082618662,15.414290896,2.85574237976,21.00992926
A2780,LAPATINIB,5.87916666667,5.0,1.7479125295,1.87280636717,41.0775008607,5.0,1.955160849,39.00360994,11.9277660973,10.6883942364,18.4118625404
A2780,METFORMIN,17.3710526316,250.0,5.80510543432,2.23486696195,34.5715764617,1.0,0.0,100.0,2.26378897674,2.26378897674,2.26378897674
A2780,METHOTREXATE,22.3571428571,0.2,6.79753370871,2.19416765743,33.6972189531,0.02397041,1.885142094,13.05249879,-1.97323887236,-9.79579764514,3.17376245393
A2780,MITOMYCINE,20.6453333333,1.0,6.75211374073,2.36864578653,34.1688631502,0.063785054,1.657777327,28.77322722,-4.67504900127,-16.4716180839,2.27315473213
A2780,MK-2206,4.68535714286,4.0,1.71996891529,2.00114381036,32.2772016181,0.333903704,1.447665457,51.58956062,27.0407472036,9.9448586285,34.4188696544
A2780,MK-4541,22.9705172414,4.0,4.76988226576,2.08838726376,39.0674118746,0.996737788,9.999719846,89.19861733,9.66932245686,7.65811503648,11.6293015329
A2780,MK-4827,4.715,10.0,2.1804020988,1.9181773506,41.6094443693,1.190602439,1.236982831,34.98918764,12.4039147996,-4.7360377261,18.7466775637
A2780,MK-5108,5.92636363636,2.0,1.41111881536,1.92584957491,29.3996275257,0.504400142,1.55405091,43.64959764,9.45717838173,0.292204261273,18.4225096647
A2780,MK-8669,5.930625,0.01,1.17883904887,2.9277205825,23.3569402311,0.00137051275,1.9421899935,52.2816652075,18.8232533611,6.24705166788,27.0179061154
A2780,MRK-003,20.9908064516,10.0,4.09721315768,2.14565796835,32.760467833,6.565226945,1.871427734,42.52617738,6.30687574984,5.69399993548,14.2200658915
A2780,OXALIPLATIN,8.01333333333,20.0,2.247157668,2.18543028467,27.448397373,2.450534475,1.578946999,19.76715514,-1.930970094,-6.953705678,6.04840817933
A2780,PACLITAXEL,20.8006666667,0.04,7.09473920447,2.30164432033,37.8523234922,0.001721701,10.0,17.00848006,-13.7978325097,-14.3383080225,2.66723933773
A2780,PD325901,3.0495,0.1,0.4112831858,2.0420888369,30.586630783,0.007358948,1.14297706,66.15064783,26.4969624199,5.1182130597,30.5675010728
A2780,SN-38,8.01333333333,0.005,2.247157668,2.18543028467,27.448397373,0.001749165,1.310221706,20.57815472,5.280056712,2.72301401867,15.031515387
A2780,SORAFENIB,4.0,20.0,1.442302996,1.196558316,70.59979661,5.292470939,3.057883709,1.420951089,0.009945434,-2.925381429,1.680576273
A2780,SUNITINIB,5.03461538462,5.0,2.20077245592,1.93155368385,38.0241019202,2.808751244,1.185821501,6.47394234,10.692282439,4.28475054846,17.7621644576
A2780,TEMOZOLOMIDE,5.1371875,250.0,1.92223170937,1.81745620844,34.3648136896,69.901425325,9.375,88.1857308531,12.2452846949,10.9641429771,14.2702026345
A2780,TOPOTECAN,1.48,1.0,0.490359356333,2.05224770767,34.5220781667,0.036210594,1.8903236,17.80714371,-0.325085217333,-14.1067099003,6.476592466
A2780,VINBLASTINE,4.65461538462,0.04,1.62180110792,1.80106923508,31.6845947541,0.006343301,1.482701977,13.3176134,8.94008235823,-1.52318566654,21.0008752385
A2780,VINORELBINE,20.065,0.04,6.70575464194,2.35176069662,33.2620946802,0.002929515,2.101836785,19.02041289,-9.23602849819,-15.4252586007,2.72356739163
A2780,ZOLINZA,17.8941666667,4.0,5.54876818217,2.36254682361,35.2510052124,2.348833052,2.075953047,0.0,0.0724018463889,2.06553361928,12.6790727159
A375,5-FU,18.1138888889,10.0,6.597302441,3.65210263322,53.2822004068,10.0,10.0,35.00745157,3.07919093794,10.3323498604,12.5226675318
A375,ABT-888,7.66916666667,10.0,5.850344616,7.41229703467,45.3789623995,1.0,0.0,100.0,11.6594172248,11.6594172248,11.6594172248
A375,AZD1775,5.0746875,0.5,3.00799765181,4.5391414775,49.1474114717,0.242489497,2.927098452,49.36934791,19.855639982,23.4039050276,28.1309031634
A375,BEZ-235,8.809,0.4,6.9234053134,5.5467376092,28.6325274074,0.043930638,1.490933535,31.11815473,21.475154309,23.20753716,33.561517106
A375,BORTEZOMIB,5.20214285714,0.04,2.30657119057,5.13781653471,56.22560651,0.00954927685714,10.0,1.58231921743,18.9438784041,29.2023362909,34.7391238057
A375,CARBOPLATIN,20.396,50.0,6.97209821807,3.62134014127,55.1620385407,16.51765313,10.0,73.70106761,11.4986594476,15.2045189235,18.0976433749
A375,CYCLOPHOSPHAMIDE,20.034375,10.0,7.12197037881,2.9597867015,51.6562614756,1.0,0.0,100.0,6.80669641881,6.80669641881,6.80669641881
A375,DASATINIB,4.92214285714,3.0,3.35616663786,3.71953876271,53.4686845381,1.074238912,1.723947971,54.24317801,33.251627828,32.8824842839,39.3361169929
A375,DEXAMETHASONE,18.8582352941,10.0,6.92742890429,3.87709413694,48.2116653413,1.0,0.0,100.0,11.4566611463,11.4566611463,11.4566611463
A375,DINACICLIB,4.0,0.04,1.431324925,1.301807158,66.84273325,0.012910902,3.244030646,7.29614007,33.30727768,30.18867443,37.37361268
A375,DOXORUBICIN,3.60454545455,0.3,1.25380682064,4.16646680827,63.1204617502,0.054328311,0.969306609,0.0,1.13362511945,-1.67438300755,7.88362592673
A375,ERLOTINIB,3.95055555556,5.0,1.97171354144,3.26266314633,44.4320970056,4.99296292178,9.12411955211,55.0016913311,28.7996330293,32.476781896,35.604011876
A375,ETOPOSIDE,4.77,4.0,2.40601575938,3.23028333969,54.9106531877,1.388830014,0.917189041,7.97234797,15.0382154697,12.0881398018,25.1259849409
A375,GELDANAMYCIN,6.49214285714,2.0,4.96216678857,4.41931416957,26.0755215507,0.495677198,9.984124808,41.80873716,11.8069289859,23.6962810457,32.157431832
A375,GEMCITABINE,22.3915384615,0.01,8.37098232431,4.21658255738,43.8865637102,0.001099749,5.811288019,11.43501741,8.88331525054,6.44276402592,10.1224805608
A375,L778123,17.23025,5.0,6.8962609997,5.0649754732,45.834418472,1.19945669135,1.4566585997,64.649033716,17.9643834738,15.5403806191,21.8988889988
A375,LAPATINIB,4.10633333333,5.0,2.9541505164,4.27447981167,44.8851723871,1.0,0.0,100.0,18.8393378222,18.8393378222,18.8393378222
A375,METFORMIN,16.9494444444,250.0,5.66865587433,3.17199085744,54.3037016746,1.0,0.0,100.0,4.07619998622,4.07619998622,4.07619998622
A375,METHOTREXATE,24.1846153846,0.2,8.95834820823,4.04880724469,49.0467556446,0.0413222749231,5.20586245138,8.36959903308,-9.70518574723,-5.45999731508,-0.569214546692
A375,MITOMYCINE,18.0883333333,1.0,6.58454807461,3.66970997733,50.9447999712,0.297120234,2.346604847,38.43285264,15.4746791982,18.1625309056,26.0737022898
A375,MK-2206,4.96884615385,4.0,3.32600364854,4.80050919762,43.4638251322,1.0,0.0,100.0,28.4536420679,28.4536420679,28.4536420679
A375,MK-4541,20.2492424242,4.0,5.02914762624,3.6355847193,45.628596486,1.0,0.0,100.0,3.39403552752,3.39403552752,3.39403552752
A375,MK-4827,5.11961538462,10.0,3.32526445492,4.03024993877,47.4951776288,2.859635321,10.0,44.19915247,15.3519306585,21.9791865525,29.0492922737
A375,MK-5108,4.63966666667,2.0,2.95467829727,3.74895182733,44.4350768858,1.0,0.0,100.0,11.2129459205,11.2129459205,11.2129459205
A375,MK-8669,6.77214285714,0.01,5.02696955371,5.39656565829,32.828855575,0.714935666571,2.85714285714,98.4567257914,32.0679396774,31.4898151717,32.3717585946
A375,MRK-003,5.29557692308,10.0,2.29603655227,3.87357084904,42.6010303272,10.0,4.212439198,51.19632045,10.7560341511,15.3826140394,17.8570242092
A375,OXALIPLATIN,8.01333333333,20.0,4.87067552233,2.57789601533,24.7129577733,20.0,10.0,9.812683557,1.23896940467,12.9121132173,15.2232927233
A375,PACLITAXEL,20.128125,0.04,7.32869354513,3.06235957725,51.4356194756,0.01826663,1.343128949,0.0,33.1700107939,34.8453130338,44.1872881156
A375,PD325901,7.635,0.1,5.04341017029,4.23525177057,37.3830337896,0.005509909,1.473925683,37.34807066,7.547477037,2.26657568829,16.8528103231
A375,SN-38,8.01333333333,0.005,4.87067552233,2.57789601533,24.7129577733,0.005,10.0,59.21108016,16.139868408,20.805401087,23.1854195067
A375,SORAFENIB,4.0,20.0,1.431324925,1.301807158,66.84273325,13.16779074,3.187850242,0.0,24.15404121,23.48018945,29.45030032
A375,SUNITINIB,4.872,5.0,3.0652038426,4.3828325646,42.7194848518,4.39684937,1.205803199,0.0,11.5512867589,13.7987560357,21.3640693722
A375,TEMOZOLOMIDE,4.473,250.0,2.56604665847,4.35468987533,47.1500296985,93.222981308,9.9999999972,76.8339915767,14.597852151,15.8220353788,18.4227384157
A375,TOPOTECAN,6.11,1.0,3.66398930125,2.30615539525,26.3142570125,0.074210315,1.710577606,8.247859088,14.3416063485,12.296062955,25.9205339075
A375,VINBLASTINE,19.206,0.04,6.49957295493,2.37771494693,55.1471945721,0.014400861,1.086245376,12.33381486,10.6575635933,9.32075343313,20.5230100748
A375,VINORELBINE,20.121875,0.04,7.36975757169,3.899737155,54.3800168733,0.00666383,1.438212866,28.99574877,15.7988207971,17.0279478708,26.4862198377
A375,ZOLINZA,4.59176470588,4.0,2.91262983706,2.63980352482,47.0399768574,3.22468572512,2.29793425476,0.0,1.79260268418,7.08052065229,11.3850472385
A427,5-FU,18.8241176471,10.0,4.08963213982,2.13302259947,31.5143779328,5.428628248,1.750076768,14.93695313,9.43493579235,5.32424793994,19.4541437088
A427,ABT-888,5.881875,10.0,1.78441811975,4.76816213212,29.19370318,10.0,0.864772801,60.257284,0.3057558785,-2.77434992162,5.648007832
A427,AZD1775,2.23227272727,0.5,1.76562858609,2.10485863255,30.3891244609,0.242079513,2.08805365,0.0,9.54023168136,9.28470446373,21.1810995282
A427,BEZ-235,13.335,0.4,4.53752534,4.308708421,18.09941316,0.053226321,1.053642175,41.16940505,12.0013875527,6.82788111833,21.6130743067
A427,BORTEZOMIB,6.0025,0.04,1.265294174,3.305588703,32.4922178625,0.006316767,1.711002418,0.0,23.708875955,15.022557268,33.3030645
A427,CARBOPLATIN,23.7423076923,50.0,5.00286040746,1.94846292846,26.2961364838,50.0,1.360039982,53.66287159,-5.84741197962,-9.23931973638,-0.729907885385
A427,CYCLOPHOSPHAMIDE,22.5028571429,10.0,4.93937979171,1.82901273379,27.5363220057,8.037478738,0.995508946,86.35114601,-1.50158501979,-5.61971959979,-0.757862017
A427,DASATINIB,4.556875,3.0,2.42254492938,4.64739145963,40.0196377613,0.110729841,0.337774456,36.43921036,30.5043510495,4.609672665,34.4790067284
A427,DEXAMETHASONE,19.971875,10.0,4.53172447919,2.16753710406,33.1066381586,1.0,0.0,100.0,-4.15529617219,-4.15529617219,-4.15529617219
A427,DINACICLIB,4.0,0.04,0.330904094,10.0,63.50630177,0.008299176,1.999442803,0.0,10.48558305,4.877103622,19.98711387
A427,DOXORUBICIN,22.6192307692,0.3,5.23757115869,2.38018073046,35.7708698198,0.019315017,1.464146255,0.24885381,-1.45270885723,-8.06861463469,2.89504123077
A427,ERLOTINIB,6.35055555556,5.0,2.68497157133,4.05328761,36.8687393544,4.543701048,0.951436088,0.0,7.72703169878,-0.250525974444,17.6536593118
A427,ETOPOSIDE,4.24058823529,4.0,2.47712673406,2.31731221776,26.4739625145,0.23135816,1.838861427,17.74860409,-1.95874017953,-12.2321590288,7.91309104906
A427,GELDANAMYCIN,5.009,2.0,1.0580894168,3.3091301658,15.665102834,0.267763617,1.599646228,22.2154231,16.305684996,8.7929904644,29.578192144
A427,GEMCITABINE,5.04571428571,0.01,2.97618727943,1.836228329,26.1869085262,0.001701508,2.654619535,4.737832574,5.7223582445,2.26980683071,9.83986137007
A427,L778123,17.153,5.0,3.906843712,2.9526515406,30.5153106357,5.0,0.514033396,66.29549832,14.9498627392,5.78417444655,17.1216684183
A427,LAPATINIB,5.19545454545,5.0,3.09491645582,2.60917133345,36.2437698245,5.0,1.067967442,6.832620307,-10.6152285639,-18.9078919434,-2.01657494445
A427,METFORMIN,17.9464705882,250.0,3.23498007482,2.26653838724,27.6065578034,39.11281982,3.216246889,89.41722396,1.64961337535,-5.73134866676,2.279504064
A427,MITOMYCINE,18.8582352941,1.0,4.34145770041,2.15934003218,34.6570052088,0.280404898,1.850278207,31.77788246,11.9828450316,3.79446843947,21.0918281686
A427,MK-2206,4.815,4.0,2.229122238,3.313663362,28.7371911062,4.0,0.822164256,39.90889876,21.1751234191,13.6241092762,28.9085196088
A427,MK-4541,22.4831034483,4.0,6.00990502366,2.340561462,30.9596582149,1.0,0.0,100.0,2.91736665921,2.91736665921,2.91736665921
A427,MK-4827,3.96227272727,10.0,2.14501554836,2.76377690673,32.4001756736,10.0,0.489240741,66.4329422,3.68749318873,-8.25579842009,7.17780877
A427,MK-5108,5.65607142857,2.0,3.07384697164,2.40522578457,28.3203344257,0.390090264,2.604689067,32.41686898,5.91347685829,-0.608910807857,15.4870341021
A427,MK-8669,6.77714285714,0.01,2.04618632829,3.93390165171,28.0012259714,0.002235011,10.0,78.71044869,26.0305165104,22.4753183041,31.6114729957
A427,MRK-003,21.6027586207,10.0,4.83242346214,2.54077999169,34.4841863787,7.476972314,1.26892688,0.0,8.29966319252,4.87475503338,18.7171552468
A427,OXALIPLATIN,2.02,20.0,0.169601635,5.9997214015,31.753150885,8.714899246,10.0,54.29823948,-4.3408377915,3.642561483,9.0494860305
A427,PACLITAXEL,18.628125,0.04,4.02310232075,2.23576345206,31.7095839723,0.002084354,3.349166298,10.98463184,-2.76060812625,-6.39131249475,10.3783161396
A427,PD325901,5.40863636364,0.1,2.21745916791,3.68112783127,32.4178465864,0.1,0.351473167,38.60716989,14.631060199,-4.75800218482,20.0421790684
A427,SN-38,8.01333333333,0.005,1.74461602467,4.42131346533,21.1687672567,0.00303197,1.66162767,0.0,0.445395095,2.46412847133,14.1656431843
A427,SORAFENIB,2.02,20.0,0.169601635,5.9997214015,31.753150885,4.894644804,1.264497593,0.0,16.6735354375,10.739764999,22.85225151
A427,SUNITINIB,4.33966666667,5.0,1.9740505914,3.18469109487,27.066690224,1.780391964,1.554478699,0.0,9.83629470393,6.1722967148,17.7788594244
A427,TEMOZOLOMIDE,5.1884375,250.0,3.02349804219,2.29856675606,30.7567327011,32.316478,0.590486659,43.20963743,28.0323245638,5.97229255669,34.0546940309
A427,TOPOTECAN,8.13333333333,1.0,1.75959173967,4.10604658933,34.8919022733,0.05356704,1.620082763,14.8192124,18.9954714433,3.26649286333,24.6037347533
A427,VINBLASTINE,20.065625,0.04,4.6171369795,2.11583106613,33.4085497794,0.018423078,1.350091594,0.0,6.32073320906,-0.667143047688,16.9978194811
A427,VINORELBINE,20.6433333333,0.04,3.9956745456,2.38278102233,28.5519680991,0.001692173,10.0,28.24560292,-12.6436725719,-20.2349592901,3.76754640087
A427,ZOLINZA,17.7808333333,4.0,4.31383888806,2.26177510956,27.9242012889,0.4915019,0.971800574,0.0,-25.5165719685,-37.8887962833,-17.3902763957
DLD1,5-FU,4.68625,10.0,2.861775282,3.15436900819,52.3415657247,4.598020789,1.057904279,42.99250101,7.42910376519,4.00915462469,13.9876242734
DLD1,ABT-888,3.63642857143,10.0,2.40014405529,3.00167823429,51.7874510214,1.0,0.0,100.0,3.997650831,3.997650831,3.997650831
DLD1,AZD1775,4.43038461538,0.5,3.81663830262,1.65079467669,47.5402388489,0.389534988,1.72748814,67.18005503,13.7125438977,13.1745001542,18.2475995731
DLD1,BEZ-235,1.34833333333,0.4,0.509129864667,4.71626935033,64.18254154,0.034301763,1.647139986,42.45293751,9.21743338267,6.53258095933,15.621557679
DLD1,BORTEZOMIB,6.16166666667,0.04,4.21797084278,1.613665707,51.5844142467,0.00857849,1.888645165,2.145517736,23.4191344983,23.1820380067,33.3758740611
DLD1,CARBOPLATIN,18.0938888889,50.0,2.63036567461,2.35467168933,60.3851870353,16.62678588,10.0,84.10005559,-0.163120004222,1.79218741861,4.16526047667
DLD1,CYCLOPHOSPHAMIDE,18.1994444444,10.0,2.67268646744,2.81915372867,61.1684917081,1.0,0.0,100.0,7.58833648883,7.58833648883,7.58833648883
DLD1,DASATINIB,5.90083333333,3.0,3.77401522233,2.69164237317,64.05035468,1.376228041,1.069498498,40.90562553,7.64628631767,2.22678754283,13.7185845347
DLD1,DEXAMETHASONE,17.8383333333,10.0,2.35166167522,2.40537888228,61.6151170453,1.0,0.0,100.0,8.2127040825,8.2127040825,8.2127040825
DLD1,DINACICLIB,4.0,0.04,1.506298224,10.0,87.30090495,0.01609137,3.277694023,25.62289332,16.69972205,18.01191045,20.20525344
DLD1,DOXORUBICIN,18.77,0.3,2.64803138229,2.41964371406,61.8085617974,0.084281764,1.513614763,42.31871038,0.0187913931176,-3.17111081047,5.28494095871
DLD1,ERLOTINIB,5.04625,5.0,3.38054392967,2.15811720267,57.432382435,4.645981859,1.080847422,0.0,24.711999986,22.0457684667,32.9511968787
DLD1,ETOPOSIDE,4.68214285714,4.0,2.87429821743,2.65324685729,62.194443775,1.33133371,1.657553924,55.98228402,11.9281178879,10.5264450374,18.5961284565
DLD1,GELDANAMYCIN,8.209,2.0,7.0516488614,2.0498520424,36.034235788,0.389290728,1.558975138,48.47430332,13.8235383544,10.6578846036,23.767142296
DLD1,GEMCITABINE,19.753125,0.01,2.57654488369,2.45121131569,63.5992544094,0.002901343,10.0,56.03596583,1.45783081825,1.69363391869,6.50309927344
DLD1,L778123,14.5520454545,5.0,1.94677674377,2.76535759759,60.4374565644,1.096613525,2.188793665,89.33851853,9.91872214164,7.24038983945,11.505376727
DLD1,LAPATINIB,3.973,5.0,2.73463830193,2.16346312653,57.2111094044,5.0,0.734410513,69.41530848,29.6759619259,24.8909588218,32.8650457774
DLD1,METFORMIN,21.8523076923,250.0,1.92747679685,2.72009458731,65.4454580366,1.0,0.0,100.0,4.38513145123,4.38513145123,4.38513145123
DLD1,METHOTREXATE,20.8433333333,0.2,2.853935286,3.19037484553,68.2409633687,0.077328024,3.461146652,17.22833745,-3.77846146573,-0.795998904,2.71523881827
DLD1,MITOMYCINE,19.121875,1.0,1.95210273913,2.47960833081,64.2025491506,0.287366246,1.76411102,52.14266331,-1.97309135544,-4.22094677625,4.4396762565
DLD1,MK-2206,5.29875,4.0,3.73580272367,2.16128260692,46.0813470555,0.937148614,1.827788757,86.83623921,23.5161336195,20.2527278751,25.7664916222
DLD1,MK-4541,23.1474137931,4.0,3.45330196838,2.65989130883,58.6786403437,4.0,10.0,87.79445753,5.87830817855,6.85358466455,8.21027051328
DLD1,MK-4827,4.815,10.0,3.328900758,1.50962994446,49.9972165912,10.0,4.226111058,79.9962949,5.71736994623,6.34699151262,8.13151312208
DLD1,MK-5108,4.95863636364,2.0,3.12495108064,2.30771940191,55.9985160642,2.0,3.233436334,82.2025506,8.24546788955,8.97789087573,10.4048138989
DLD1,MK-8669,6.635,0.01,5.298520525,3.15442289529,45.8244812386,0.002164093,1.372532598,89.88363897,19.8154381154,16.6338090187,22.012318901
DLD1,MRK-003,15.2098148148,10.0,3.00061232844,2.95923181307,56.8866238806,10.0,1.469551605,55.34735326,6.33699155444,6.9153417697,11.4799184454
