CELL_LINE,COMPOUND_A,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
A2058,MK-5108,7.04573123355,0.0,4.03774698272,4.09956237189,31.1927346655,0.0,0.0,0.0,15.9901795275,10.9488165339,11.4224525803
A2058,MK-8669,10.1722479606,0.0,5.92713075384,3.46750136424,22.0225211807,0.0,0.0,0.0,5.94742947204,6.33656873693,4.73977816607
A2058,MRK-003,63.0281977793,0.0,4.66978659794,4.26362880908,32.4911133299,0.0,0.0,0.0,17.4920098471,17.3427761439,17.5290752278
A2058,OXALIPLATIN,2.28630706599,0.0,0.264404429708,0.139356459375,39.8958565673,0.0,0.0,0.0,11.1544450957,8.41998078074,8.96366733132
A2058,PACLITAXEL,60.8837656701,0.0,4.20804289053,3.93911509043,27.0875191728,0.0,0.0,0.0,23.6972665554,15.6191416797,13.1497065423
A2058,PD325901,7.6882558158,0.0,4.29953129637,4.16626557611,32.4498870829,0.0,0.0,0.0,23.9862725737,22.2237477901,22.9966215408
A2058,SN-38,2.28630706599,0.0,0.264404429708,0.139356459375,39.8958565673,0.0,0.0,0.0,23.5306301189,9.87507043573,11.9005770442
A2058,SORAFENIB,2.28630706599,0.0,0.264404429708,0.139356459375,39.8958565673,0.0,0.0,0.0,8.22413834153,0.61892818924,0.12312193099
A2058,SUNITINIB,64.8390857661,0.0,5.29718412469,4.03972211272,24.9897010733,0.0,0.0,0.0,16.3334916859,11.8429771495,11.7474795779
A2058,TEMOZOLOMIDE,5.07991743924,0.0,3.2922564565,3.95094598671,27.6527219178,0.0,0.0,0.0,31.7651373971,28.8232881356,30.659733965
A2058,TOPOTECAN,0.207846096908,0.0,0.00624944311835,0.0962759223178,16.5800597537,0.0,0.0,0.0,4.67180280257,7.0038279801,1.89359637354
A2058,VINBLASTINE,64.7992341592,0.0,4.46745234616,3.69504024728,22.6282701467,0.0,0.0,0.0,34.6878981927,33.8828358269,31.790309179
A2058,ZOLINZA,62.3216525296,0.0,5.28081343506,3.96194465797,24.960397107,0.0,0.0,0.0,20.1141686799,13.4470489224,14.8788891182
A2780,5-FU,3.07168078035,0.0,2.60577373667,0.610550337928,28.5913888762,0.0,0.0,0.0,12.9591426922,8.88729275739,10.4531591359
A2780,ABT-888,7.94890935915,0.0,1.03861375777,0.537151388864,23.2851092908,0.0,0.0,0.0,11.2674908722,11.7128909092,12.0719257273
A2780,AZD1775,5.45646877103,0.0,3.15675570298,0.588015681845,27.29570191,0.0,0.0,0.0,20.2871147735,14.9627436822,17.5526794926
A2780,BEZ-235,9.75259760269,0.0,2.06508657214,0.737461999218,25.3708211876,0.0,0.0,0.0,12.3723490078,13.5280081928,11.7359067927
A2780,BORTEZOMIB,8.65862480516,0.0,3.69258564184,0.597335149551,29.1888182702,0.0,0.0,0.0,11.9955805527,6.48213144257,10.1273750175
A2780,CARBOPLATIN,55.7969289651,0.0,16.618867925,1.96617382957,30.7030109315,0.0,0.0,0.0,16.1750892311,11.7367602924,14.2217217125
A2780,CYCLOPHOSPHAMIDE,5.13630527275,0.0,2.78646478547,0.64944368179,29.1774095774,0.0,0.0,0.0,9.12154379585,9.12154379585,9.12154379585
A2780,DASATINIB,8.07963541855,0.0,3.33266962232,0.601926704139,26.1334657222,0.0,0.0,0.0,25.0465257887,20.7496169312,25.5322817318
A2780,DEXAMETHASONE,64.6284087984,0.0,19.2690627669,2.20620036923,30.0175129312,0.0,0.0,0.0,9.60466560164,9.60466560164,9.60466560164
A2780,DINACICLIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2780,DOXORUBICIN,62.5430545222,0.0,18.5392312108,2.17381612223,30.6338005987,0.0,0.0,0.0,5.24050134449,7.9962908241,5.11900264288
A2780,ERLOTINIB,5.844684117,0.0,3.03792267681,0.668637179254,29.3709747249,0.0,0.0,0.0,21.5393349394,16.4673982015,19.2122302873
A2780,ETOPOSIDE,64.8465717949,0.0,19.2770794568,2.21496639343,30.4240394553,0.0,0.0,0.0,14.5117797497,14.6286773405,11.7218303324
A2780,GELDANAMYCIN,9.6744667381,0.0,2.06108230073,0.721185628971,25.3140967334,0.0,0.0,0.0,7.43388992179,4.70508630416,7.30457382564
A2780,GEMCITABINE,57.3195119359,0.0,17.0837460177,1.98557996824,29.9831112835,0.0,0.0,0.0,7.47876752721,7.78158717884,6.6386961381
A2780,L778123,53.4645769277,0.0,15.9355768065,1.84746373133,26.8830709968,0.104213952056,0.121446337265,6.5914675144,15.31504961,12.2844611839,13.6504656918
A2780,LAPATINIB,7.31524014683,0.0,2.96512410405,0.585639714492,26.5275837081,0.0,0.0,0.0,19.0526425818,16.752408241,18.5620183728
A2780,METFORMIN,55.7659713053,0.0,16.6099030423,1.97287671517,30.306919355,0.0,0.0,0.0,9.90794260869,9.90794260869,9.90794260869
A2780,METHOTREXATE,64.4857918808,0.0,19.1916706507,2.29188796999,31.4340581371,0.0,0.0,0.0,6.73336155523,8.00872206253,4.84680085435
A2780,MITOMYCINE,62.544779199,0.0,18.6178581972,2.18754084056,33.5675181741,0.0,0.0,0.0,21.412104562,17.9412864524,19.7005715671
A2780,MK-2206,6.9273335323,0.0,2.93735015979,0.652634182974,28.8723203662,0.0,0.0,0.0,26.4623541714,22.2570617518,25.5805632651
A2780,MK-4541,63.0621330528,0.0,14.0309137918,2.27315349196,31.6995431409,0.0,0.0,0.0,17.0621726982,16.7620140977,17.3474132888
A2780,MK-4827,6.02363284336,0.0,3.31570860602,0.697628776629,31.715782417,0.0,0.0,0.0,22.2056409444,12.5120768157,20.5575823812
A2780,MK-5108,7.39802840238,0.0,1.89026040401,0.727073198805,26.0008943126,0.0,0.0,0.0,15.5211168535,10.8469348092,14.7538755267
A2780,MK-8669,8.48357724764,0.0,1.82618937557,2.81999826996,20.1013177203,0.00143822058737,0.458202806135,1.32187154404,21.1962130661,26.7094547546,23.4107994273
A2780,MRK-003,61.3521214257,0.0,13.5944040798,2.2160564784,31.7017863798,0.0,0.0,0.0,12.2443274932,10.1630667976,11.8616560497
A2780,OXALIPLATIN,9.45221808184,0.0,2.44469864772,0.837280365352,33.6612595184,0.0,0.0,0.0,7.01638635641,4.76094763909,8.1125649689
A2780,PACLITAXEL,62.5015332741,0.0,18.5363651553,2.18791166262,31.422782817,0.0,0.0,0.0,19.3875307802,13.1764250311,16.1599810306
A2780,PD325901,5.95747052028,0.0,0.821592023942,0.60994348716,25.1791270818,0.0,0.0,0.0,30.2957320573,21.7168377521,29.8436791472
A2780,SN-38,9.45221808184,0.0,2.44469864772,0.837280365352,33.6612595184,0.0,0.0,0.0,5.75067508219,1.80684063136,4.62957607512
A2780,SORAFENIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2780,SUNITINIB,5.43798582622,0.0,3.04246232252,0.565114272925,26.5965935441,0.0,0.0,0.0,11.6807423086,8.47800454348,9.62600207131
A2780,TEMOZOLOMIDE,6.53409024908,0.0,2.8448747106,0.632962407219,27.1147347916,18.0749339402,2.45934688419,3.09924117497,26.3032249623,26.8670056299,26.7890342125
A2780,TOPOTECAN,1.95861175326,0.0,0.737404438478,0.68171784375,28.4834243687,0.0,0.0,0.0,4.2989186328,9.84571971518,8.11210248242
A2780,VINBLASTINE,5.2346485886,0.0,2.00734681606,0.669542012364,25.134154193,0.0,0.0,0.0,13.8489176208,10.8998740318,10.7506549901
A2780,VINORELBINE,60.5260562392,0.0,17.9968143113,2.0795983326,30.4286064343,0.0,0.0,0.0,12.1900980087,8.89153034778,11.4206882111
A2780,ZOLINZA,57.4266248417,0.0,17.1610206189,1.97310581952,29.930390663,0.0,0.0,0.0,14.9804133995,13.1273834528,13.0124944038
A375,5-FU,57.243034874,0.0,18.805571553,4.10244151765,36.9438212036,0.0,0.0,0.0,7.02846974426,9.90900730969,10.1327904888
A375,ABT-888,9.21563316853,0.0,8.20560714409,3.85856674387,34.1428675209,0.0,0.0,0.0,16.2037140179,16.2037140179,16.2037140179
A375,AZD1775,6.54007040229,0.0,5.50175644619,4.40288181436,36.5385519894,0.0,0.0,0.0,20.5938770195,20.3313874141,21.3771411736
A375,BEZ-235,9.75259760269,0.0,8.63805392225,3.90297138509,29.9047275782,0.0,0.0,0.0,27.4701962862,21.4462275129,24.3762070903
A375,BORTEZOMIB,7.13306593761,0.0,4.63174938497,4.45460195613,33.9906437082,8.04354653647e-05,0.0,0.0375685907649,8.63685721732,15.5037461279,17.2367665022
A375,CARBOPLATIN,62.4828027982,0.0,20.4581369769,4.03505458794,35.2329417249,0.0,0.0,0.0,15.1314938158,14.5908223992,15.4624807723
A375,CYCLOPHOSPHAMIDE,60.5363941687,0.0,19.8978285282,3.57493037543,37.0403428848,0.0,0.0,0.0,8.95064010577,8.95064010577,8.95064010577
A375,DASATINIB,7.30194171075,0.0,7.07328485463,4.25344275514,37.374329715,0.0,0.0,0.0,38.4797995771,36.129707021,39.0402074765
A375,DEXAMETHASONE,58.8672938196,0.0,19.3156704053,4.1240233387,37.6814077416,0.0,0.0,0.0,11.1493528339,11.1493528339,11.1493528339
A375,DINACICLIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A375,DOXORUBICIN,3.65593415497,0.0,1.43159620923,4.59357807827,32.2883062229,0.0,0.0,0.0,7.71968040503,10.0997528164,8.02200561299
A375,ERLOTINIB,6.65723597672,0.0,4.14955813077,3.81839374292,37.6695237575,0.00256011324758,2.54918516309,2.18328387484,16.6627030416,17.2787950176,16.7240986931
A375,ETOPOSIDE,5.56871547127,0.0,3.5329987236,3.91492360069,35.0489251078,0.0,0.0,0.0,13.8041707864,15.2635165528,12.185012375
A375,GELDANAMYCIN,8.96253907068,0.0,7.87484151844,3.73790192736,26.0185211692,0.0,0.0,0.0,12.5260714926,16.023900599,14.2618873096
A375,GEMCITABINE,67.2121836391,0.0,21.9801447933,4.05311120914,35.1515671995,0.0,0.0,0.0,7.34629422007,7.07498369306,7.03060554235
A375,L778123,54.3976918457,0.0,18.1456441877,4.29774609596,38.748424189,0.0554354948237,0.0471115660071,1.75787747996,11.1238767421,11.3869631063,11.4337043705
A375,LAPATINIB,6.55082897272,0.0,5.71665839513,4.22055162066,35.3656783301,0.0,0.0,0.0,18.084768777,18.084768777,18.084768777
A375,METFORMIN,57.4054837074,0.0,18.818892021,3.82140899006,36.504038968,0.0,0.0,0.0,7.4408265862,7.4408265862,7.4408265862
A375,METHOTREXATE,66.6552425083,0.0,21.7719122305,4.12247742421,33.8789253571,0.00603136925003,1.0152328854,1.35405127574,15.3517884164,14.6417282196,13.4932715311
A375,MITOMYCINE,57.2512222452,0.0,18.8100797619,4.09990085908,38.4602719595,0.0,0.0,0.0,23.4698402159,22.6665440196,23.9175689193
A375,MK-2206,7.11736303805,0.0,6.06598598691,4.28809841001,33.1413971238,0.0,0.0,0.0,22.708451907,22.708451907,22.708451907
A375,MK-4541,59.5155463093,0.0,14.5090280373,3.95142572679,37.7511372943,0.0,0.0,0.0,18.3490774552,18.3490774552,18.3490774552
A375,MK-4827,7.05087638852,0.0,6.0654277114,4.17829717134,35.8726806348,0.0,0.0,0.0,25.615205557,22.9136787289,21.6151061435
A375,MK-5108,6.68645426027,0.0,5.71685338125,3.94810662429,35.2639448748,0.0,0.0,0.0,8.5839624939,8.5839624939,8.5839624939
A375,MK-8669,8.77169041561,0.0,7.83257646488,4.17696298358,25.9224879218,0.467740772779,4.68807230938,2.53224337905,20.8371376626,20.3568696307,20.8912461436
A375,MRK-003,10.242998788,0.0,5.06714035598,3.98785674649,35.5227156388,0.0,0.0,0.0,16.6758423295,17.195818142,17.8486332024
A375,OXALIPLATIN,9.45221808184,0.0,6.45814619138,0.988773437469,32.7963034657,0.0,0.0,0.0,13.7805898412,5.71739265599,5.73246307568
A375,PACLITAXEL,60.5134797267,0.0,19.8570767589,3.55054812169,36.7725535381,0.0,0.0,0.0,28.6519892529,29.0960589249,24.9788959352
A375,PD325901,8.78030181714,0.0,7.82004250219,3.92858362594,34.6047969984,0.0,0.0,0.0,21.1858190903,20.0882627019,21.0114105076
A375,SN-38,9.45221808184,0.0,6.45814619138,0.988773437469,32.7963034657,0.0,0.0,0.0,11.6022950719,12.3968095079,12.0708661303
A375,SORAFENIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A375,SUNITINIB,6.58303692625,0.0,5.69345187055,4.16133152418,34.6394849027,0.0,0.0,0.0,10.3555213333,9.07178111329,9.27113160449
A375,TEMOZOLOMIDE,6.75842967886,0.0,5.75345608485,4.18126392555,37.4575885122,42.6167191138,7.61124482761e-10,9.73936204356,12.6208770468,12.3097651681,12.2116763614
A375,TOPOTECAN,8.7314407255,0.0,5.89775333028,0.975455622752,27.8760712213,0.0,0.0,0.0,12.5341558721,5.96120317774,12.2356033998
A375,VINBLASTINE,62.7959842555,0.0,20.5653615666,3.2172630718,39.7853651908,0.0,0.0,0.0,20.4715764104,21.2286731787,21.3533332188
A375,VINORELBINE,60.5102892044,0.0,19.8425715879,4.29357360184,39.0816167476,0.0,0.0,0.0,35.1922435455,34.5558132975,35.3990002859
A375,ZOLINZA,6.28123056395,0.0,5.39343655733,3.11858243894,38.6305604485,0.111454045865,0.000987868844271,0.0,19.5071761568,18.0017671076,16.181226267
A427,5-FU,58.8482971159,0.0,7.68492978698,2.97706822527,26.6484036023,0.0,0.0,0.0,13.8172810368,13.6661349586,13.2096763857
A427,ABT-888,8.51845132149,0.0,3.15421368506,4.18980202343,30.7064369905,0.0,0.0,0.0,13.1717003817,11.9109710434,12.1389951347
A427,AZD1775,3.01359251174,0.0,3.12582157081,2.63757152571,25.8057283328,0.0,0.0,0.0,12.6886091103,9.43815087335,9.74073378277
A427,BEZ-235,10.325373601,0.0,3.9058733817,4.41203154589,28.0394902979,0.0,0.0,0.0,12.3115804852,6.10940388429,7.75182127381
A427,BORTEZOMIB,8.71583247397,0.0,2.24045951224,4.16207527945,31.7120209488,0.0,0.0,0.0,14.0154516018,7.75964900508,9.99349710236
A427,CARBOPLATIN,66.8408249086,0.0,8.79676973328,2.46041936469,28.4987680399,0.0,0.0,0.0,14.4520126553,16.8732864951,15.2017407324
A427,CYCLOPHOSPHAMIDE,64.4711370883,0.0,8.46403039064,2.39472593391,26.0454302171,0.0,0.0,0.0,9.8570613406,10.8090336782,9.95203403811
A427,DASATINIB,6.87062196966,0.0,4.15024157319,4.29557385983,28.7135226366,0.0,0.0,0.0,22.8005901609,13.5455027131,22.8989317912
A427,DEXAMETHASONE,60.5529142336,0.0,8.04011381581,3.05907500643,25.7781790134,0.0,0.0,0.0,15.9100412748,15.9100412748,15.9100412748
A427,DINACICLIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A427,DOXORUBICIN,67.0261064913,0.0,8.75810289607,3.35300850618,29.843228466,0.0,0.0,0.0,7.31119402386,7.9875984227,7.22003400728
A427,ERLOTINIB,8.13160661516,0.0,3.98758672791,4.35864151964,29.4902143839,0.0,0.0,0.0,22.5830659884,17.8390357039,20.6069584385
A427,ETOPOSIDE,5.07948514522,0.0,3.34939510292,2.90498014283,27.7729716317,0.0,0.0,0.0,11.2787040935,13.135503767,13.0118058401
A427,GELDANAMYCIN,8.04917138593,0.0,2.02606497121,3.53492693895,25.9301719867,0.0,0.0,0.0,3.0268438684,6.54595375096,5.36194608002
A427,GEMCITABINE,5.21985059285,0.0,3.49792701767,2.39425854373,25.0612300424,0.0,0.0,0.0,9.81219111945,7.54199920301,9.06966704326
A427,L778123,54.4171511519,0.0,7.43991693609,3.61502198534,25.2360415799,0.0,0.0,0.0,18.1328128317,17.3136812502,18.6546097989
A427,LAPATINIB,5.93690213212,0.0,3.84675351475,3.60081824679,28.3743692102,0.0,0.0,0.0,15.1841155086,14.6273048958,14.6422874616
A427,METFORMIN,59.0660311486,0.0,7.62863111752,2.93395131535,26.090180711,0.0,0.0,0.0,11.4193530374,12.3043005866,11.4216124159
A427,MITOMYCINE,58.8672938196,0.0,7.83568198825,2.97001436209,26.7041467946,0.0,0.0,0.0,17.4172452017,16.1956675206,17.6486786607
A427,MK-2206,7.18207992158,0.0,3.53442995429,3.75883824752,28.2424528073,0.0,0.0,0.0,19.0750558767,15.9698840967,17.9159127741
A427,MK-4541,63.192287954,0.0,12.345824797,2.74032097813,29.130229647,0.0,0.0,0.0,15.9170580953,15.9170580953,15.9170580953
A427,MK-4827,5.95600991542,0.0,3.67156210588,3.53207961861,23.2262146316,0.0,0.0,0.0,14.254146828,15.1138412892,14.1435773415
A427,MK-5108,6.79399085755,0.0,3.89186412859,3.20050043314,25.7066504873,0.0,0.0,0.0,13.011589643,11.4166730661,12.8230144643
A427,MK-8669,8.7675445458,0.0,3.30001942685,3.99155547653,24.4977944868,0.0,0.0,0.0,15.0258634132,11.8953947085,15.036606525
A427,MRK-003,62.9418613329,0.0,9.13684621294,3.11693464234,31.0800955653,0.0,0.0,0.0,16.1500064627,12.9775269144,15.1502247974
A427,OXALIPLATIN,2.28630706599,0.0,0.186256036249,4.61912385135,36.6653804221,0.0,0.0,0.0,0.458075596589,1.36903562623,0.105561534454
A427,PACLITAXEL,60.7529683564,0.0,7.93437251256,3.04752672269,26.9252676764,0.0,0.0,0.0,15.4836531457,15.3735600499,13.0823263176
A427,PD325901,7.60561512208,0.0,3.7291011534,3.98519273274,28.8902696097,0.0,0.0,0.0,19.478336554,14.3826929338,18.9207607163
A427,SN-38,9.45221808184,0.0,2.4442634009,4.33371376115,32.7945132179,0.0,0.0,0.0,5.12939868848,8.3606701948,5.77446487725
A427,SORAFENIB,2.28630706599,0.0,0.186256036249,4.61912385135,36.6653804221,0.0,0.0,0.0,8.8984284743,1.31274873235,2.66253540592
A427,SUNITINIB,6.78707048344,0.0,3.34774131773,3.50729356479,27.2510162305,0.0,0.0,0.0,9.33650960222,5.65562388774,7.56192088398
A427,TEMOZOLOMIDE,6.49417598109,0.0,3.72955101747,3.01833150247,25.3605304593,0.0,0.0,0.0,19.3344003881,15.6440619466,19.0627029159
A427,TOPOTECAN,9.3318093994,0.0,2.43157471998,4.56641041582,28.8141336425,0.0,0.0,0.0,8.9441700417,4.06900703072,8.02997072429
A427,VINBLASTINE,60.5301059691,0.0,8.00191466112,3.07139456955,28.7174192427,0.0,0.0,0.0,23.4399763548,24.6825483648,22.8900349616
A427,VINORELBINE,62.5454612777,0.0,8.19443353695,3.10881117964,26.6298812922,0.0,0.0,0.0,17.1481378652,16.6457210013,16.8357026976
A427,ZOLINZA,57.3363893988,0.0,7.74781754254,2.8617211364,24.2635101082,0.0,0.0,0.0,18.7623419063,21.5889060655,20.3439100459
DLD1,5-FU,5.00991388117,0.0,4.10113874585,2.96932128186,32.3438618076,0.0,0.0,0.0,7.99990024206,6.46779082063,8.68230967468
DLD1,ABT-888,7.06667624749,0.0,5.42266375708,3.06375271981,33.1466144946,0.0,0.0,0.0,10.379265084,10.379265084,10.379265084
DLD1,AZD1775,6.99717270375,0.0,6.282953756,0.945154381021,34.0484899783,0.0,0.0,0.0,9.70092077964,8.63151841176,9.91123778501
DLD1,BEZ-235,2.05403180761,0.0,0.772419216366,4.23190396883,30.0648530626,0.0,0.0,0.0,5.46417027369,2.31770717711,4.66339246158
DLD1,BORTEZOMIB,8.19947272336,0.0,7.45263150193,0.934824659696,31.3299295707,0.0,0.0,0.0,10.8927337423,5.97072645797,7.85513859032
DLD1,CARBOPLATIN,57.2494614461,0.0,3.91429256085,2.39073383287,34.6832529271,0.0,0.0,0.0,11.5471647547,11.7896084402,12.0103329225
DLD1,CYCLOPHOSPHAMIDE,57.2209838106,0.0,3.89913255483,2.96710454588,35.374065123,0.0,0.0,0.0,8.24056869394,8.24056869394,8.24056869394
DLD1,DASATINIB,7.48624217947,0.0,7.60168272168,3.48988615088,26.8187798925,0.0,0.0,0.0,18.3111653674,17.6983766834,18.768574091
DLD1,DEXAMETHASONE,57.3195119359,0.0,3.9131114504,2.36464696762,35.0479656347,0.0,0.0,0.0,8.01178164508,8.01178164508,8.01178164508
DLD1,DINACICLIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLD1,DOXORUBICIN,58.8964700285,0.0,4.04921170224,2.44357793695,35.2407451459,0.0,0.0,0.0,9.52880798365,10.0575073875,10.7708952363
DLD1,ERLOTINIB,7.36971509242,0.0,6.58303351916,2.5852887705,31.96116221,0.0,0.0,0.0,20.2154110004,18.3573720687,21.3840062529
DLD1,ETOPOSIDE,5.39037025949,0.0,4.32963711888,2.60299718058,29.6084941347,0.0,0.0,0.0,12.5321683356,12.9615480658,12.4330061459
DLD1,GELDANAMYCIN,10.1550558836,0.0,9.1961380891,0.890914919467,27.1254200972,0.0,0.0,0.0,5.01522913175,8.76475140556,4.91510655274
DLD1,GEMCITABINE,60.6185570138,0.0,4.09636642621,2.50811180416,33.2421119584,0.0,0.0,0.0,11.1078027467,11.4451319247,10.7026343865
DLD1,L778123,52.1842266256,0.0,3.65586464895,3.08432978414,29.668613313,0.0,0.0,0.0,8.41812023156,7.82531106842,8.55103548375
DLD1,LAPATINIB,5.47346193165,0.0,5.36023301035,2.38363115317,33.4014790647,0.0,0.0,0.0,23.098241886,21.8526574677,23.4513260587
DLD1,METFORMIN,67.2235789769,0.0,2.6995976745,2.6830194208,29.0651539136,0.0,0.0,0.0,6.4521868551,6.4521868551,6.4521868551
DLD1,METHOTREXATE,62.4883953548,0.0,4.15249240222,3.10706394605,28.8880904723,0.0,0.0,0.0,8.91107926372,8.83339444825,9.03869063059
DLD1,MITOMYCINE,60.6412369244,0.0,2.55922216644,2.46915556167,28.4345165137,0.0,0.0,0.0,10.5184872723,9.40801163437,10.5760227218
DLD1,MK-2206,7.30843590148,0.0,6.52396072635,2.58960544328,36.6215254009,0.0,0.0,0.0,19.4427804739,18.3066420905,19.2921699546
DLD1,MK-4541,63.0589187957,0.0,5.44852388677,2.78734062205,29.7912106992,0.0,0.0,0.0,10.16786434,10.1717437543,10.491621398
DLD1,MK-4827,7.18207992158,0.0,6.38588889971,0.897009192673,36.9683228409,0.0,0.0,0.0,11.3819556737,11.5105293139,11.485952473
DLD1,MK-5108,6.07651846236,0.0,4.86487770083,2.73967216241,39.7969701842,0.0,0.0,0.0,8.89682534073,8.58271512029,8.50373724571
DLD1,MK-8669,8.87519490577,0.0,8.18141212762,2.99186125416,28.9875091464,0.0,0.0,0.0,17.207798534,16.1148447609,16.6130576159
DLD1,MRK-003,47.5923800085,0.0,5.32060297658,3.20540037547,31.821083905,0.0,0.0,0.0,8.39340864621,8.38413860673,8.91086451168
DLD1,OXALIPLATIN,2.28630706599,0.0,0.860371328305,3.8811251654,35.6098166177,0.0,0.0,0.0,4.42382737707,0.865064402529,0.438704634229
DLD1,PACLITAXEL,62.5810135873,0.0,3.78129676325,3.04938310918,33.1756266086,0.0,0.0,0.0,17.7716504076,16.7881885281,17.3947050841
DLD1,PD325901,7.78200828159,0.0,7.09834578353,2.71158996119,32.9684294221,0.0,0.0,0.0,13.8946508678,13.8946508678,13.8946508678
DLD1,SN-38,9.23760430703,0.0,7.87064865905,4.34811036206,50.4032009734,0.0,0.0,0.0,17.55294792,15.6891453376,16.5200721607
DLD1,SORAFENIB,2.28630706599,0.0,0.860371328305,3.8811251654,35.6098166177,0.0,0.0,0.0,7.66150376421,1.71360124485,0.397702692663
DLD1,SUNITINIB,62.3205410999,0.0,6.1059166235,2.40883259801,35.4912929662,0.0,0.0,0.0,12.5640292155,12.5438243198,13.3694872733
DLD1,TEMOZOLOMIDE,5.44179054796,0.0,5.32622213231,2.40150048476,29.2759873292,0.0,0.0,0.0,12.859012228,12.859012228,12.859012228
DLD1,TOPOTECAN,8.7314407255,0.0,6.79843978137,3.54225515075,33.9947477666,0.0,0.0,0.0,5.67687703913,8.84433539493,7.61546344927
